업종명,업소명,소재지(도로명),소재지전화,관할기관,기준일자
휴게음식점,아마스빈 구리수택점,경기도 구리시 체육관로80번길 27  성창빌딩 1층 (수택동),,구리시청,2021-05-07
휴게음식점,우주라이크커피,경기도 구리시 장자대로 74  새롬프라자8차 102호 (수택동),,구리시청,2021-05-07
휴게음식점,마리짱,경기도 구리시 동구릉로136번길 57 (인창동  롯데마트 1층),,구리시청,2021-05-07
휴게음식점,리케이크,경기도 구리시 갈매순환로204번길 15-11  1층 (갈매동),,구리시청,2021-05-07
휴게음식점,다오 디져트&카페,경기도 구리시 이문안로5번길 23  1층 (교문동),,구리시청,2021-05-07
휴게음식점,씨유 구리구룡점,경기도 구리시 검배로15번길 1 (수택동 1층),,구리시청,2021-05-07
휴게음식점,케렌시아(Querencia),경기도 구리시 안골로86번길 16-8  지층 (수택동),,구리시청,2021-05-07
휴게음식점,신전떡볶이,경기도 구리시 갈매중앙로55번길 56-22  1층 102호 (갈매동  센트럴파크빌),,구리시청,2021-05-07
휴게음식점,지에스(GS)25 구리럭키점,경기도 구리시 건원대로34번길 27  세신인창종합상가 1층 122  123호 (인창동),,구리시청,2021-05-07
휴게음식점,인사이드 커피(Inside Coffee),경기도 구리시 체육관로 163-13  1층 (교문동),,구리시청,2021-05-07
휴게음식점,세븐일레븐 갈매중앙점,경기도 구리시 갈매중앙로 47  갈매5단지 근린생활시설 101호 (갈매동),,구리시청,2021-05-07
휴게음식점,GS25구리세무점,경기도 구리시 안골로 44  1층 (교문동),031 -551 -4762,구리시청,2021-05-07
휴게음식점,알레소 커피,경기도 구리시 갈매중앙로55번길 115  1층 (갈매동),031 -523 -2087,구리시청,2021-05-07
휴게음식점,좋은 커피,경기도 구리시 금강로 65  1층 (갈매동),031 -528 -8291,구리시청,2021-05-07
휴게음식점,안나제과,경기도 구리시 검배로15번길 21  1층 (수택동),,구리시청,2021-05-07
휴게음식점,하삼동커피,경기도 구리시 체육관로80번길 19  107호 (수택동),,구리시청,2021-05-07
휴게음식점,이마트24 구리이편한점,경기도 구리시 장자호수길 131  1층 101호 (토평동  토평마을 e편한세상 상가동),,구리시청,2021-05-07
휴게음식점,CU 인창대로점,경기도 구리시 동구릉로 107 (인창동),,구리시청,2021-05-07
휴게음식점,카페이음,경기도 구리시 아차산로 499  중앙하이츠티움 1층 101호 (교문동),,구리시청,2021-05-07
휴게음식점,메가엠지씨커피 구리역점,경기도 구리시 건원대로34번길 17 (인창동 금영빌딩101호),031 -552 -0012,구리시청,2021-05-07
휴게음식점,GS25갈매행운점,경기도 구리시 갈매순환로204번길 8-34  102호 (갈매동),,구리시청,2021-05-07
휴게음식점,에브리원스스토어(everyone's store),경기도 구리시 이문안로5번길 9  1층 (교문동),,구리시청,2021-05-07
휴게음식점,마리웨일,경기도 구리시 동구릉로136번길 47  6층 (인창동  롯데아울렛 시네마내),070 -4349-0225,구리시청,2021-05-07
휴게음식점,앙카페(uncafe),경기도 구리시 갈매중앙로 70  이룸넘버원리치안 1층 108호 (갈매동),,구리시청,2021-05-07
휴게음식점,쥬씨,경기도 구리시 체육관로80번길 19  105호 (수택동),,구리시청,2021-05-07
휴게음식점,락코믹스,경기도 구리시 체육관로 164  알뜰할인마트 2층 (수택동),,구리시청,2021-05-07
휴게음식점,멍스,경기도 구리시 갈매순환로 245-7  1층 (갈매동),,구리시청,2021-05-07
휴게음식점,피엠푸드 수택점,경기도 구리시 체육관로 28 (수택동 고덕프라자 106호),031 -554 -2325,구리시청,2021-05-07
휴게음식점,용분식,경기도 구리시 안골로 40  교문동 주차빌딩 (교문동),,구리시청,2021-05-07
휴게음식점,할리스 모다구리남양주점,경기도 구리시 경춘북로 230  1층 (갈매동  모다아울렛 구리점),,구리시청,2021-05-07
휴게음식점,커피에반하다,경기도 구리시 동구릉로129번길 41  1층 106호 (인창동),,구리시청,2021-05-07
휴게음식점,카페신기루(cafe syngiru),경기도 구리시 아차산로432번길 26  1층 중간 (교문동),,구리시청,2021-05-07
휴게음식점,지에스(GS)25 구리데시앙점,경기도 구리시 벌말로 185  1층 109호 (수택동  구리태영데시앙),,구리시청,2021-05-07
휴게음식점,빈팩토리커피랩,경기도 구리시 동구릉로 214  1층 (인창동  나동),,구리시청,2021-05-07
휴게음식점,미니스톱 구리원일점,경기도 구리시 동구릉로53번길 79  1층 (인창동),,구리시청,2021-05-07
휴게음식점,비빔가 롯데마트구리점,경기도 구리시 동구릉로136번길 57  구리유통종합상가 3층 (인창동),,구리시청,2021-05-07
휴게음식점,카페디노(CAFE DINO),경기도 구리시 갈매순환로204번길 44-16  1층 (갈매동),,구리시청,2021-05-07
휴게음식점,세븐일레븐 구리더점,경기도 구리시 인창2로 13  제지3층 비304호 (인창동),,구리시청,2021-05-07
휴게음식점,명랑핫도그 구리수택점,경기도 구리시 이문안로 81 (수택동),0315-5350-94,구리시청,2021-05-07
휴게음식점,더벤티 구리수택점,경기도 구리시 체육관로80번길 19  102호 (수택동),,구리시청,2021-05-07
휴게음식점,학카페(HAK CAFE),경기도 구리시 장자대로13번길 53-9  1층 (교문동),,구리시청,2021-05-07
휴게음식점,로메인,경기도 구리시 체육관로 137-8  구리오피스텔 1층 (교문동),,구리시청,2021-05-07
휴게음식점,옥탑살롱,경기도 구리시 안골로85번길 29-8  3층 (수택동  파크상가),,구리시청,2021-05-07
휴게음식점,씨유 한양대학교구리병원점,경기도 구리시 경춘로 153 (교문동  한양대학교구리병원 본관 지하1층),,구리시청,2021-05-07
휴게음식점,무등식당,경기도 구리시 원수택로64번길 36 (수택동),031 -553 -2067,구리시청,2021-05-07
휴게음식점,커피에 반하다,경기도 구리시 산마루로 6  109호 (갈매동),,구리시청,2021-05-07
휴게음식점,카페파우쎄,경기도 구리시 건원대로76번길 33 (인창동 주공1단지 상가),070 -8286-3006,구리시청,2021-05-07
휴게음식점,세븐일레븐구리제일점,경기도 구리시 검배로6번길 11  1층 102호 (수택동),031 -551 -5204,구리시청,2021-05-07
휴게음식점,포플러,경기도 구리시 체육관로74번길 23  삼회빌딩 지층 (수택동),,구리시청,2021-05-07
휴게음식점,이마트24 갈매신영점,경기도 구리시 갈매순환로 194  신영프라자 106-2호 (갈매동),,구리시청,2021-05-07
휴게음식점,이마트24아치울점,경기도 구리시 아치울길3번길 1  102호 (아천동  아치울멤버스프라자),,구리시청,2021-05-07
휴게음식점,퍼니펑키,경기도 구리시 검배로 32  2층 (수택동),031 -514 -7999,구리시청,2021-05-07
휴게음식점,공차 구리 갈매점,경기도 구리시 경춘북로 252  B동 147호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
휴게음식점,아임요거트그렐,경기도 구리시 이문안로5번길 12  1층 (교문동),,구리시청,2021-05-07
휴게음식점,GS25 구리해원점,경기도 구리시 이문안로 95  해원빌딩 1층 104호 (수택동),,구리시청,2021-05-07
휴게음식점,쉴만한 물가,경기도 구리시 갈매중앙로 184  성은교회 1층 (갈매동),,구리시청,2021-05-07
휴게음식점,라이킷PC,경기도 구리시 건원대로 71  청아빌딩 4층 (인창동),,구리시청,2021-05-07
휴게음식점,씨유갈매공원점,경기도 구리시 갈매순환로204번길 26-5  1층 (갈매동),,구리시청,2021-05-07
휴게음식점,플로마카롱,경기도 구리시 건원대로34번길 19  세신훼미리타운 101호 (인창동),,구리시청,2021-05-07
휴게음식점,벌툰 구리돌다리점,경기도 구리시 경춘로 223  명동빌딩 601호 (인창동),,구리시청,2021-05-07
휴게음식점,온게임스낵,경기도 구리시 체육관로 167 (교문동 3층),,구리시청,2021-05-07
휴게음식점,판다글로브,경기도 구리시 갈매중앙로55번길 6-12  1층 (갈매동),,구리시청,2021-05-07
휴게음식점,석교다방,경기도 구리시 검배로29번길 36  1층 (수택동),,구리시청,2021-05-07
휴게음식점,선물  코이노니아,경기도 구리시 이문안로83번길 16-13  성경빌딩 1층 (수택동),,구리시청,2021-05-07
휴게음식점,까페 공감,경기도 구리시 건원대로76번길 34  삼보아파트단지내상가 125호 (인창동),,구리시청,2021-05-07
휴게음식점,헤드파크 PC방 내 휴게음식점,경기도 구리시 경춘로 188 (수택동),    - 566-5001,구리시청,2021-05-07
휴게음식점,경춘커피,경기도 구리시 경춘로175번길 22-16  1층 (교문동),,구리시청,2021-05-07
휴게음식점,롯데리아 구리인창점,경기도 구리시 동구릉로 108 (인창동 경산빌딩 1층),031 -567 -7900,구리시청,2021-05-07
휴게음식점,교문커피,경기도 구리시 경춘로162번길 36-4  1층 (교문동),,구리시청,2021-05-07
휴게음식점,씨유 갈매아이파크점,경기도 구리시 경춘북로 252  841동 1층 B136호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
휴게음식점,세븐일레븐 구리수택점,경기도 구리시 안골로 103 (수택동 (1층)),031 -566 -0914,구리시청,2021-05-07
휴게음식점,N2PC,경기도 구리시 건원대로 42  삼원골드프라자 지층 (인창동),,구리시청,2021-05-07
휴게음식점,월드 티하우스,경기도 구리시 벌말로129번길 76  1층 (토평동),,구리시청,2021-05-07
휴게음식점,머꼬갈래 가따줄까,경기도 구리시 수택천로16번길 4 (수택동 (1층)),031 -564 -4389,구리시청,2021-05-07
휴게음식점,한솥도시락,경기도 구리시 갈매중앙로 83  아름터프라자 105호 (갈매동),,구리시청,2021-05-07
휴게음식점,어메이징,경기도 구리시 경춘로 249  동원플에이스테이션 5층 (인창동),,구리시청,2021-05-07
휴게음식점,세븐일레븐 수택점,경기도 구리시 검배로60번길 4  1층 (수택동),031 -552 -6035,구리시청,2021-05-07
휴게음식점,커피에반하다,경기도 구리시 경춘로 260  1층 (수택동  KB손해보험 구리빌딩),,구리시청,2021-05-07
휴게음식점,스타덤피씨구리직영점,경기도 구리시 이문안로 32  한가람아파트 상가동동 201호 (교문동),070 -8646-8337,구리시청,2021-05-07
휴게음식점,커피하우스,경기도 구리시 건원대로 39-1  마리본산부인과 건물 1층 1층 (인창동),,구리시청,2021-05-07
휴게음식점,커피하우스,경기도 구리시 경춘로 268 (주)하이마트수택점 1층 (수택동),,구리시청,2021-05-07
휴게음식점,랩포키즈카페,경기도 구리시 경춘북로 252  841동 2층 B220호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
휴게음식점,디저트39 구리갈매점,경기도 구리시 경춘북로 252  841동 A125호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
휴게음식점,공차 구리돌다리점,경기도 구리시 경춘로 220  명진빌딩 1층 왼쪽 첫번째점포 1층 (수택동),,구리시청,2021-05-07
휴게음식점,위드커피(WITH COFFEE),경기도 구리시 검배로 124  정민빌딩 1층 102호 (토평동),,구리시청,2021-05-07
휴게음식점,시골집,경기도 구리시 안골로77번길 17 (수택동), 031- 557-1932,구리시청,2021-05-07
휴게음식점,갈매책방 북적북적,경기도 구리시 갈매중앙로55번길 96-5  1층 (갈매동),,구리시청,2021-05-07
휴게음식점,만화카페이다,경기도 구리시 갈매중앙로 89-10  5층 502호 (갈매동),,구리시청,2021-05-07
휴게음식점,힐스골프아카데미,경기도 구리시 벌말로 92  2층 (토평동),,구리시청,2021-05-07
휴게음식점,강정의 달인,경기도 구리시 이문안로99번길 19 (수택동 (1층)),,구리시청,2021-05-07
휴게음식점,플레이그라운드 PC방,경기도 구리시 검배로 61  대벌부페 5층 (수택동),,구리시청,2021-05-07
휴게음식점,물고기,경기도 구리시 경춘북로 252  841동 C167호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
휴게음식점,크리밀크,경기도 구리시 안골로63번길 39  1층 (수택동),,구리시청,2021-05-07
휴게음식점,요거프레소,경기도 구리시 동구릉로85번길 15  1층 (인창동),,구리시청,2021-05-07
휴게음식점,컴포즈커피 구리인창점,경기도 구리시 건원대로34번길 19 (인창동 세신리빙프라자 109호),031 -564 -5758,구리시청,2021-05-07
휴게음식점,메가커피(구리갈매점),경기도 구리시 경춘북로 252  841동 1층 A117호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
휴게음식점,커피베이,경기도 구리시 체육관로 162-3  1층 (수택동),031 -566 -9942,구리시청,2021-05-07
휴게음식점,굿윌스토어밀알구리점,경기도 구리시 장자호수길 62  1층 (교문동),031 -524 -9891,구리시청,2021-05-07
휴게음식점,노란 꼬무줄,경기도 구리시 안골로77번길 47  굿모닝마트 1층 (수택동),,구리시청,2021-05-07
휴게음식점,따뜻한봄날에,경기도 구리시 동구릉로238번길 20  한진그랑빌아파트 상가동 1층 113호 (인창동),,구리시청,2021-05-07
휴게음식점,김밥나라,경기도 구리시 갈매중앙로 87  1층 106호 (갈매동  메이저타워),,구리시청,2021-05-07
휴게음식점,파파존스피자 구리1호점,경기도 구리시 장자대로 3 (교문동 1층), 031- 568-0225,구리시청,2021-05-07
휴게음식점,카페마이크,경기도 구리시 아차산로 453 (교문동  구리아트홀1층),,구리시청,2021-05-07
휴게음식점,세븐스타PC방,경기도 구리시 안골로57번길 36-18  동림빌딩  세븐스타PC방내 3층 (수택동),,구리시청,2021-05-07
휴게음식점,GS25 갈매신성점,경기도 구리시 산마루로 24  106호 (갈매동),,구리시청,2021-05-07
휴게음식점,김밥과 떡볶이,경기도 구리시 건원대로76번길 43  인창주공2단지아파트 상가 105호 (인창동),031 -569 -0322,구리시청,2021-05-07
휴게음식점,엔제리너스,경기도 구리시 동구릉로136번길 47  6층 (인창동  롯데아울렛),,구리시청,2021-05-07
휴게음식점,봉커피,경기도 구리시 체육관로 137-25  2층 (교문동  구리시멀티스포츠센터),,구리시청,2021-05-07
휴게음식점,아로하 커피(aroha coffee),경기도 구리시 검배로29번길 29  1층 (수택동),,구리시청,2021-05-07
휴게음식점,춤추는 왕만두,경기도 구리시 건원대로 36  화성골드프라자 106호 (인창동),031 -823 -7008,구리시청,2021-05-07
휴게음식점,해머빈티지PC방,경기도 구리시 검배로 30  지층 (수택동),070 -8238-9304,구리시청,2021-05-07
휴게음식점,고봉민 김밥인,경기도 구리시 건원대로 44  1층 120호 (인창동  태영빌딩),031 -558 -4429,구리시청,2021-05-07
휴게음식점,구리시체육회(주민편익시설) 직원식당,경기도 구리시 왕숙천로 49 (토평동),,구리시청,2021-05-07
휴게음식점,카페앤유,경기도 구리시 검배로84번길 3  제1호 (수택동),,구리시청,2021-05-07
휴게음식점,커피더하기,경기도 구리시 안골로 20-1  1층 (교문동),,구리시청,2021-05-07
휴게음식점,커피메이(coffee May),경기도 구리시 이문안로 68  2층 203호 (수택동  동진빌딩),,구리시청,2021-05-07
휴게음식점,미니스톱 구리토평점,경기도 구리시 벌말로147번길 34-17  1층 (토평동),,구리시청,2021-05-07
휴게음식점,커피투제이(COFFEETOJ),경기도 구리시 경춘북로 252  841동 1층 C168호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
휴게음식점,지에스(GS)25토평삼성점,경기도 구리시 장자대로111번길 6  1층 107호 (토평동  삼성아파트 상가동),031 -569 -3934,구리시청,2021-05-07
휴게음식점,정이네휴게음식,경기도 구리시 서울외곽순환고속도로 27  한국도로공사구리남양주영업소 1층 (토평동),,구리시청,2021-05-07
휴게음식점,지에스(GS)25갈매주공,경기도 구리시 갈매중앙로 132  상가동 1층 108호 (갈매동  엘에이치이스트힐),031 -527 -5145,구리시청,2021-05-07
휴게음식점,씨유 구리사노인터체인지점,경기도 구리시 동구릉로 478  1층 (사노동),,구리시청,2021-05-07
휴게음식점,봉봉,경기도 구리시 아차산로506번길 28  일성광고(주) 1층 (교문동),,구리시청,2021-05-07
휴게음식점,GS25 인창본점,경기도 구리시 동구릉로 149  1층 (인창동),,구리시청,2021-05-07
휴게음식점,구리시니어클럽 카페(가비),경기도 구리시 동구릉로 81  1층 (인창동),031 -567 -0400,구리시청,2021-05-07
휴게음식점,명가옛날왕만두,경기도 구리시 검배로 27  1층 4호 (수택동),,구리시청,2021-05-07
휴게음식점,세븐일레븐 인창드림점,경기도 구리시 동구릉로85번길 34  1층 (인창동),,구리시청,2021-05-07
휴게음식점,센스PC,경기도 구리시 경춘로 223  지층 (인창동),,구리시청,2021-05-07
휴게음식점,미르PC방,경기도 구리시 동구릉로 120  4층 (인창동),,구리시청,2021-05-07
휴게음식점,커피와 네일  사이,경기도 구리시 갈매순환로204번길 8-19 (갈매동),,구리시청,2021-05-07
휴게음식점,오두강정&떡볶이,경기도 구리시 건원대로34번길 73  1층 104호 (인창동  인창6단지상가),,구리시청,2021-05-07
휴게음식점,카툰명가 구리점,경기도 구리시 체육관로 140  3층 303호 (교문동),,구리시청,2021-05-07
휴게음식점,요세프스 PC방,경기도 구리시 검배로 50 (수택동  2층),031 -564 -7979,구리시청,2021-05-07
휴게음식점,미니스톱 구리번영점,경기도 구리시 체육관로80번길 19  106호 (수택동),031 -551 -8245,구리시청,2021-05-07
휴게음식점,카페트리,경기도 구리시 갈매순환로 7  에이스프라자 403호 (갈매동),031 -572 -3313,구리시청,2021-05-07
휴게음식점,구움  피움,경기도 구리시 경춘북로 252  841동 A114호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
휴게음식점,메가엠지씨커피 구리장자호수점,경기도 구리시 장자대로 82  우건빌딩 103호 (수택동),,구리시청,2021-05-07
휴게음식점,위치커피 구리역점,경기도 구리시 건원대로34번길 32-29  구리역 내 2층 (인창동),070 -7092-7212,구리시청,2021-05-07
휴게음식점,오픈유어마우스,경기도 구리시 벌말로147번길 58-2  102호 (토평동),,구리시청,2021-05-07
휴게음식점,지에스25 교문스타점,경기도 구리시 안골로20번길 9  1층 (교문동),,구리시청,2021-05-07
휴게음식점,1프로피씨아레나,경기도 구리시 검배로 55  하이스트빌 202 203 204호 (수택동),,구리시청,2021-05-07
휴게음식점,메가커피(구리돌다리점),경기도 구리시 검배로6번길 3  101호 (수택동),,구리시청,2021-05-07
휴게음식점,프랭크버거 구리수택점,경기도 구리시 원수택로 4  나동 103호 (수택동),031 -564 -5949,구리시청,2021-05-07
휴게음식점,카페온스(Cafe On`s),경기도 구리시 건원대로34번길 27  세신인창종합상가 119호 (인창동),,구리시청,2021-05-07
휴게음식점,맘스터치 구리갈매점,경기도 구리시 갈매중앙로 89-10  송원빌딩 1층 108호 109호 (갈매동),,구리시청,2021-05-07
휴게음식점,민카인드 커피,경기도 구리시 경춘로 144  1층 (교문동),,구리시청,2021-05-07
휴게음식점,알래빗디저트카페(r-Rabbit),경기도 구리시 경춘북로 252  841(A)동 203호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
휴게음식점,아이데코 카페,경기도 구리시 경춘로 208  동진빌딩 1층 (수택동),,구리시청,2021-05-07
휴게음식점,이구역의 댕댕이,경기도 구리시 갈매중앙로 70  212호 (갈매동),070 -8119-8550,구리시청,2021-05-07
휴게음식점,카페빌(Cafe Bill),경기도 구리시 응달말로 32  지하1층 (인창동),,구리시청,2021-05-07
휴게음식점,빽다방 구리인창늘푸른점,경기도 구리시 건원대로34번길 51  1층 106호 (인창동  신일삼환@상가),,구리시청,2021-05-07
휴게음식점,카페게이트,경기도 구리시 갈매중앙로 83  아름터프라자 102호 (갈매동),,구리시청,2021-05-07
휴게음식점,먹거리 분식,경기도 구리시 장자대로13번길 31  1층 우측호 (교문동),031 -564 -7504,구리시청,2021-05-07
휴게음식점,공차 코리아 구리수택점,경기도 구리시 체육관로74번길 23 (수택동  1층),031 -564 -0707,구리시청,2021-05-07
휴게음식점,지에스(GS)25 인창골드점,경기도 구리시 동구릉로200번길 29-22  1층 (인창동),,구리시청,2021-05-07
휴게음식점,달인떡볶이,경기도 구리시 벌말로 170 (토평동 토평프라자 104호), 031- 567-2395,구리시청,2021-05-07
휴게음식점,프루타(Fruta),경기도 구리시 검배로94번길 15 (수택동),,구리시청,2021-05-07
휴게음식점,피자스쿨,경기도 구리시 동구릉로85번길 25 (인창동 중앙상가 105호),    -5525- 778,구리시청,2021-05-07
휴게음식점,수피아,경기도 구리시 경춘로 163 (교문동  108 ~111호),,구리시청,2021-05-07
휴게음식점,코콩라떼,경기도 구리시 경춘로 168-1  1층 (교문동),,구리시청,2021-05-07
휴게음식점,3GO,경기도 구리시 장자호수길 131 (토평동  105호),,구리시청,2021-05-07
휴게음식점,지에스(GS)25 갈매한덕점,경기도 구리시 갈매중앙로 91  한덕프라자 107호 (갈매동),,구리시청,2021-05-07
휴게음식점,쿠커피 구리점(Coup Coffee 구리점),경기도 구리시 경춘로 261 (인창동 롯데스퀘어구리점 8층),,구리시청,2021-05-07
휴게음식점,원조 멸치국수,경기도 구리시 경춘북로 252  841동 1층 155호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
휴게음식점,에그드랍 구리돌다리점,경기도 구리시 검배로 13  1층 104호 (수택동),,구리시청,2021-05-07
휴게음식점,지에스(GS)25 구리갈매점,경기도 구리시 갈매중앙로 131  1층 101호 (갈매동  갈매3단지 상가1동),,구리시청,2021-05-07
휴게음식점,석관동떡볶이 롯데백화점 구리점,경기도 구리시 경춘로 261  롯데백화점 구리점 지하1층 (인창동),,구리시청,2021-05-07
휴게음식점,삼첩분식,경기도 구리시 동구릉로53번길 67  상가동 B06호 (인창동  아름마을LG아파트),,구리시청,2021-05-07
휴게음식점,고로케쿡 커피,경기도 구리시 동구릉로136번길 57  1층 (인창동  롯데마트 구리점),1544-9019-,구리시청,2021-05-07
휴게음식점,할리스커피(구리장자호수공원),경기도 구리시 장자대로86번길 18 (수택동 (1 2층)),031 -568 -6232,구리시청,2021-05-07
휴게음식점,GS25 인창원일점,경기도 구리시 동구릉로85번길 17  상가동 103 104호 (인창동  아름마을원일아파트),,구리시청,2021-05-07
휴게음식점,팔공티(수택점),경기도 구리시 체육관로 82  타워클래스 103호 (수택동),,구리시청,2021-05-07
휴게음식점,주식회사 두울푸드시스템,경기도 구리시 동구릉로136번길 47  구리 복합몰(롯데아울렛 구리점) 1층 (인창동),,구리시청,2021-05-07
휴게음식점,와플대학 구리인창캠퍼스,경기도 구리시 건원대로34번길 19  세신훼미리타운 1층 106호 (인창동),,구리시청,2021-05-07
휴게음식점,찹쌀미친꽈배기&옛날통닭,경기도 구리시 갈매순환로 7  에이스프라자 107호 (갈매동),,구리시청,2021-05-07
휴게음식점,물레다방,경기도 구리시 안골로 101 (수택동), 031- 563-0927,구리시청,2021-05-07
휴게음식점,1024 몽블랑(1024 montblanc),경기도 구리시 체육관로80번길 9  1층 102 103호 (수택동),,구리시청,2021-05-07
휴게음식점,네이밍카페 커피GO!#3,경기도 구리시 이문안로 101 (수택동  1층),,구리시청,2021-05-07
휴게음식점,아이린,경기도 구리시 이문안로83번길 16-13 (수택동 3층),,구리시청,2021-05-07
휴게음식점,프리미엄커피,경기도 구리시 갈매중앙로 83  아름터프라자 204호 (갈매동),,구리시청,2021-05-07
휴게음식점,빈&번,경기도 구리시 동구릉로 429 (사노동 1층),,구리시청,2021-05-07
휴게음식점,세븐일레븐 구리트윈점,경기도 구리시 검배로48번길 18  1층 가-5 6호 (수택동),,구리시청,2021-05-07
휴게음식점,셀리스,경기도 구리시 경춘로 229 (인창동 쌍용플레티넘 썬스타워 112호), 031- 556-4034,구리시청,2021-05-07
휴게음식점,커피식스 쥬스식스,경기도 구리시 갈매중앙로 70  1층 112호 (갈매동  이룸넘버원리치안),,구리시청,2021-05-07
휴게음식점,미녀와 야수,경기도 구리시 아치울길22번길 52 (아천동  지하1층),031 -554 -5330,구리시청,2021-05-07
휴게음식점,피자스쿨구리주공점,경기도 구리시 건원대로76번길 29 (인창동 주공1단지아파트상가106호),031 -567 -2323,구리시청,2021-05-07
휴게음식점,못난이 꽈배기 수택점,경기도 구리시 이문안로83번길 6  1층 (수택동),031 -551 -7383,구리시청,2021-05-07
휴게음식점,탐앤탐스 구리점,경기도 구리시 경춘로227번길 14  1 2층 (인창동),031 -564 -4565,구리시청,2021-05-07
휴게음식점,카페 바인(CAFE VINE),경기도 구리시 장자대로13번길 51  1층 (교문동),,구리시청,2021-05-07
휴게음식점,도깨비분식,경기도 구리시 안골로57번길 15 (수택동 1층(2호)),,구리시청,2021-05-07
휴게음식점,야만떡볶이,경기도 구리시 건원대로99번길 80-9  1층 일부호 (인창동),,구리시청,2021-05-07
휴게음식점,카페인중독구리점,경기도 구리시 체육관로161번길 19  1층 (교문동),,구리시청,2021-05-07
휴게음식점,세븐일레븐 구리아울렛점,경기도 구리시 동구릉로136번길 37  1층 106 107호 (인창동),,구리시청,2021-05-07
휴게음식점,씨유(CU)인창현대점,경기도 구리시 건원대로99번길 40  1층 (인창동),031 -564 -8342,구리시청,2021-05-07
휴게음식점,과일팡 구리점,경기도 구리시 검배로15번길 12  1층 (수택동),,구리시청,2021-05-07
휴게음식점,Baker_rin(베이커린),경기도 구리시 검배로15번길 27  1층 (수택동),,구리시청,2021-05-07
휴게음식점,이마트24 R구리교문점,경기도 구리시 안골로19번길 47  1층 (교문동),,구리시청,2021-05-07
휴게음식점,샌스랑,경기도 구리시 갈매순환로 15  마운틴프라자 109호 (갈매동),,구리시청,2021-05-07
휴게음식점,본(Bone)PC,경기도 구리시 체육관로 164  알뜰할인마트 3층 (수택동),,구리시청,2021-05-07
휴게음식점,도너츠윤 구리점,경기도 구리시 갈매순환로204번길 43-3  1층 (갈매동),070 -8676-3218,구리시청,2021-05-07
휴게음식점,부부만두,경기도 구리시 검배로 24-5  1층 (수택동),,구리시청,2021-05-07
휴게음식점,세븐일레븐 수택빌리지점,경기도 구리시 원수택로42번길 13  1층 (수택동),,구리시청,2021-05-07
휴게음식점,GS25인창부영점,경기도 구리시 인창1로 45-6  1층 (인창동  부영아파트),,구리시청,2021-05-07
휴게음식점,샤론분식,경기도 구리시 이문안로155번길 9 (수택동 1층), 031- 564-0916,구리시청,2021-05-07
휴게음식점,대보건설(주) 구리행복드림(CU),경기도 구리시 서울외곽순환고속도로 27  1층 (토평동  고속도로 톨게이트),070 -7788-1200,구리시청,2021-05-07
휴게음식점,미스케이크,경기도 구리시 건원대로 42 (인창동  삼원골드프라자 213호),,구리시청,2021-05-07
휴게음식점,요거프레소,경기도 구리시 벌말로 186 (토평동 1층),,구리시청,2021-05-07
휴게음식점,설빙 구리갈매점,경기도 구리시 경춘북로 252  상가A동 211  212호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
휴게음식점,씨유구리덕현점,경기도 구리시 장자대로13번길 55  1층 (교문동),031 -554 -2211,구리시청,2021-05-07
휴게음식점,카페 매일봄,경기도 구리시 검배로60번길 4  1층 (수택동),031 -563 -2798,구리시청,2021-05-07
휴게음식점,나리와(Nariwa),경기도 구리시 인창2로 13  지층 206호 (인창동  구리 더샵 그린포레(1단지)),,구리시청,2021-05-07
휴게음식점,비에뜨반미 구리수택점,경기도 구리시 체육관로 82  타워클래스 104호 (수택동),,구리시청,2021-05-07
휴게음식점,마루코짱아뜨리에,경기도 구리시 검배로84번길 39 (수택동  1층),,구리시청,2021-05-07
휴게음식점,지에스(GS)갈매스타점,경기도 구리시 갈매순환로 212  1층 105호 (갈매동  에이원프라자),,구리시청,2021-05-07
휴게음식점,씨유 구리명동점,경기도 구리시 경춘로 223  명동빌딩 1층 (인창동),,구리시청,2021-05-07
휴게음식점,쥬씨 88핫도그 검배사거리점,경기도 구리시 벌말로 188  1층 104호 (토평동),,구리시청,2021-05-07
휴게음식점,홍루이젠 갈매점,경기도 구리시 경춘북로 252  841동 1층 B138호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
휴게음식점,GS25편의점 구리부자점,경기도 구리시 벌말로129번길 4  103 104호 (토평동),031 -562 -9114,구리시청,2021-05-07
휴게음식점,GS25 교문우성점,경기도 구리시 체육관로 47  1층 107  108호 (교문동),031 -558 -3708,구리시청,2021-05-07
휴게음식점,앵카롱,경기도 구리시 산마루로 18  하나로프라자 105호 (갈매동),,구리시청,2021-05-07
휴게음식점,리브르멍(Librement),경기도 구리시 이문안로99번길 22-34  1층 (수택동),031 -566 -2407,구리시청,2021-05-07
