상권명,다중지역정보,업종정보,점포수,위도,경도
지도로,"{""type"":""Polygon"",""coordinates"":[[[126.828040524226,37.6272821486551],[126.826957949573,37.6276323908306],[126.82654644297,37.6277534614437],[126.825369691938,37.6280996682383],[126.825363698824,37.6281015086484],[126.823262864729,37.6287739975112],[126.823270616693,37.6287409362664],[126.823368662463,37.6283913490161],[126.823407339376,37.6282529829331],[126.823407452284,37.6282525767931],[126.823408390073,37.6282491849149],[126.823637395545,37.6274298331845],[126.823922745811,37.6264088372318],[126.82393530784,37.6263657781246],[126.823937817511,37.6263571812818],[126.824229986805,37.6253555699724],[126.824405024328,37.6253887136829],[126.82456692288,37.6248412650494],[126.824390228922,37.6248062296891],[126.824517922061,37.6243684674149],[126.824535955291,37.6243203964014],[126.824538345434,37.6243140203135],[126.825111677362,37.6244175730853],[126.825019452964,37.6247444022628],[126.825426171306,37.6248143342874],[126.825267446793,37.6255431462148],[126.825699548457,37.6256200874064],[126.826127765798,37.6256964252816],[126.826423294916,37.6257461022041],[126.826694224622,37.6258518478772],[126.826580319605,37.6264324382115],[126.826448499467,37.6268236359718],[126.826427103814,37.6269011364698],[126.827061345885,37.6270240056],[126.827192373845,37.6265477654141],[126.82735138372,37.6266343779134],[126.827785609195,37.6270052907357],[126.828040524226,37.6272821486551]],[[126.8250690443,37.6269039672482],[126.825014708827,37.6270948937217],[126.825163718701,37.6271194644972],[126.825071765727,37.6274513644913],[126.825237385077,37.6276805194821],[126.825577458806,37.6276219559179],[126.825690090686,37.6272131111879],[126.826051816344,37.6272634471323],[126.826163311172,37.6267689936087],[126.826140710633,37.6267653901897],[126.825829763748,37.6267054228014],[126.825160067312,37.6265861364252],[126.8250690443,37.6269039672482]]]}","한식,가정/주방/인테리어,이/미용/건강,자동차/이륜차,닭/오리요리,종합소매점",96,37.62678304,126.8251982
본오로,"{""type"":""Polygon"",""coordinates"":[[[126.869408567079,37.2969904649302],[126.869425109529,37.2973457014856],[126.869904630313,37.297334788959],[126.869941012125,37.2984854116948],[126.869776260851,37.2986130884784],[126.869484819201,37.2986801414146],[126.868064245985,37.2984041420093],[126.867573353249,37.2978793631196],[126.86720027267,37.2978904394833],[126.866944015492,37.2978997824096],[126.866889838018,37.2968526289907],[126.867556374767,37.2968298900248],[126.869398027301,37.2967670342057],[126.869408567079,37.2969904649302]]]}","이/미용/건강,종합소매점,한식,화장품소매,세탁/가사서비스,가정/주방/인테리어,무도/유흥/가무,음/식료품소매,의복의류",24,37.29763882,126.8685171
양진초등학교,"{""type"":""Polygon"",""coordinates"":[[[127.142620830064,36.9896600402523],[127.142458724127,36.9900914181062],[127.142143760212,36.9906298296562],[127.141987973252,36.9909981726243],[127.142070784702,36.9912206756784],[127.142117796823,36.9915364135547],[127.141343982821,36.9917623079561],[127.141221069614,36.991578376407],[127.141031868673,36.9912951217342],[127.140891806762,36.9909502694059],[127.140813919234,36.9907584957193],[127.140667369456,36.9903975442339],[127.140412722333,36.9900344035486],[127.139981612272,36.9897547490413],[127.139867105414,36.9895106131846],[127.139871747065,36.9892850799034],[127.14017402363,36.9884708907082],[127.140113192233,36.9881049261402],[127.14050513235,36.9879956806855],[127.140997486425,36.9871656845281],[127.142050788399,36.9875878133896],[127.142298952708,36.9871826823992],[127.142626117565,36.9866818120926],[127.142829760318,36.9868035256699],[127.143055786411,36.9869327228768],[127.14387400448,36.9875964488953],[127.143872492249,36.9877316089667],[127.143607842605,36.9882929154694],[127.142620830064,36.9896600402523]]]}","학원-보습교습입시,한식,종합소매점,이/미용/건강,학원-음악미술무용",46,36.98898721,127.1417447
참이슬2길,"{""type"":""Polygon"",""coordinates"":[[[127.116389284345,36.9906250700506],[127.116328605954,36.9906143213953],[127.115237044379,36.9904131742481],[127.115301438456,36.9902434635095],[127.11531827052,36.9901990945776],[127.11619562032,36.9880897999298],[127.117202244059,36.9885641617766],[127.11720948074,36.9885675718745],[127.117147423442,36.9887231458026],[127.116962674982,36.9891878314764],[127.116860366545,36.9894444590509],[127.116760945721,36.9896940673852],[127.116701648815,36.9898434410034],[127.116553061551,36.9902163091228],[127.116421122889,36.9905456523553],[127.116389284345,36.9906250700506]]]}","한식,닭/오리요리,커피점/카페,학원기타,일식/수산물,종합소매점,세탁/가사서비스,음/식료품소매",48,36.98942551,127.1162428
조개터로42번길,"{""type"":""Polygon"",""coordinates"":[[[127.106228220035,36.9898052969194],[127.106273381156,36.9899491788614],[127.106273497175,36.9899495468556],[127.1063401265,36.9901599521993],[127.106454119513,36.9905199057772],[127.106454630553,36.9905215192973],[127.105315696169,36.9907692701231],[127.105387645572,36.9910012851302],[127.105382677797,36.9910023511094],[127.1053758544,36.9910038114187],[127.104938448225,36.9910976639871],[127.104937875583,36.9910977875053],[127.104936949498,36.9910979883124],[127.104493104591,36.9911932182452],[127.104489069114,36.9911940820332],[127.104234973904,36.9912486095861],[127.104220267788,36.9912517634621],[127.104044525629,36.9912894682933],[127.103966777924,36.9910528263401],[127.102817041041,36.9912945022941],[127.102696127787,36.9909480607411],[127.102659776318,36.9908447188992],[127.102566928308,36.99055987804],[127.103713934931,36.9902807298954],[127.103594962825,36.9899182518713],[127.104122226301,36.9897997282062],[127.104133845683,36.9897967176507],[127.104569122826,36.9897090386237],[127.104260122303,36.9887560116774],[127.104731781073,36.9885886292856],[127.104992148848,36.9885077975758],[127.105572669122,36.989147749753],[127.104967734642,36.989274425451],[127.105081462765,36.989605604064],[127.105734196401,36.989474218443],[127.105839524466,36.9898636258989],[127.106228220035,36.9898052969194]]]}","한식,이/미용/건강,일식/수산물,학원-음악미술무용,분식,학원-보습교습입시",16,36.99020451,127.1046099
안정순환로172번길,"{""type"":""Polygon"",""coordinates"":[[[127.043934634672,36.9610547517522],[127.044282622839,36.9608395865733],[127.044947271071,36.9614295389609],[127.045083954532,36.9613591089104],[127.045473011691,36.9611710229782],[127.047006178432,36.9622703160819],[127.046604534716,36.9626236087982],[127.046020345267,36.9625873838166],[127.045421936006,36.9624251638402],[127.045015996032,36.9627564514298],[127.044392072501,36.9632608632744],[127.043215040119,36.9623919396765],[127.042403143261,36.9628858161745],[127.041819487214,36.9635361280107],[127.04119576856,36.9633213051812],[127.041162384593,36.9631568597921],[127.041064389984,36.9631076335079],[127.040546828645,36.962795101543],[127.040490704247,36.9627372012508],[127.040636734237,36.9624815556475],[127.040725405252,36.9624065187733],[127.040645232135,36.9621673529183],[127.040505259011,36.962023731392],[127.040404091621,36.9619198475734],[127.040203053855,36.9610207490981],[127.040677780026,36.9602695967954],[127.040823847995,36.9600384503333],[127.041172606557,36.9602105080979],[127.041232306061,36.9601228465643],[127.041360542133,36.9604190026686],[127.041490715753,36.9604763730368],[127.04244679283,36.96020894773],[127.043317516372,36.9599475856555],[127.043248015496,36.9604829217507],[127.043934634672,36.9610547517522]]]}","한식,종합소매점,이/미용/건강,가정/주방/인테리어,음/식료품소매",42,36.96175823,127.042971
신능초등학교,"{""type"":""Polygon"",""coordinates"":[[[126.831798587855,37.6204720905571],[126.831674649396,37.6207918540927],[126.831644100045,37.6210477801802],[126.83128221879,37.621054337009],[126.83130363925,37.6216086776065],[126.831763538419,37.6216047795214],[126.831772807236,37.6212382677485],[126.832284962557,37.6212427683214],[126.832192844787,37.6214744340954],[126.832142104914,37.6216406216071],[126.832066308835,37.6221416290023],[126.832603697564,37.6221401831809],[126.832236918026,37.6224372741479],[126.831889550739,37.62223955687],[126.831618203263,37.6224778967996],[126.831911728784,37.6227004237329],[126.83218277703,37.6224812268982],[126.832705130512,37.622989272648],[126.832360235992,37.6230635772274],[126.832557089614,37.6236055729377],[126.832689219433,37.623985307913],[126.832989388352,37.6239190076482],[126.833320679094,37.6238547034053],[126.833201846833,37.6234846738136],[126.83332577478,37.623460530399],[126.833540915986,37.6238209158958],[126.833564641601,37.6238520743114],[126.833625609078,37.6239164203472],[126.832785489371,37.6242132040907],[126.832369880137,37.624213601868],[126.832108027992,37.6242290337532],[126.831937186023,37.6237216460291],[126.83176817824,37.6237537630705],[126.831838329501,37.6239538079089],[126.83160324748,37.6239779504844],[126.831583266907,37.624304936416],[126.831179769996,37.624413572414],[126.83089502175,37.6244895940184],[126.830837443615,37.6245042288971],[126.830509078628,37.6245848861077],[126.830445834112,37.6244186972163],[126.830340277239,37.6242870039258],[126.83019451417,37.6241909532597],[126.830036296757,37.6241668608027],[126.829252324334,37.6247447576108],[126.829239058804,37.6247102746891],[126.82886648151,37.6243816505749],[126.829072845548,37.6242248912593],[126.829151349392,37.6241625978792],[126.829628100035,37.623784388107],[126.829946285504,37.6235397591556],[126.829545750207,37.6232333857639],[126.829228891819,37.6234611326418],[126.829230152929,37.6230190813256],[126.829488703561,37.6230785205281],[126.829568630433,37.6230156778097],[126.829715706684,37.6230728856886],[126.829777378809,37.6230228141685],[126.829970986322,37.6228664899758],[126.830218762647,37.6226870500508],[126.830616292982,37.6224161742291],[126.83040481735,37.6222214871545],[126.83032211458,37.6221452076967],[126.830888552769,37.6221423679067],[126.830875552727,37.6216382299964],[126.830874010407,37.621601047568],[126.830865017764,37.6210671029118],[126.830909622651,37.6207048828884],[126.830834067014,37.6204659273536],[126.831260132375,37.6204746485169],[126.831255675738,37.6201710725085],[126.831250428493,37.6198275057916],[126.831950784467,37.6198164122586],[126.832596218999,37.6198087138116],[126.832595842951,37.6202181122135],[126.83259583973,37.6204675827849],[126.831798587855,37.6204720905571]],[[126.829743900583,37.6238947842472],[126.829448017095,37.6240714938561],[126.829539869248,37.624286959788],[126.829943759864,37.6240854154447],[126.829743900583,37.6238947842472]]]}","이/미용/건강,한식,학원-음악미술무용,의복의류,종합소매점",93,37.62269429,126.8312436
원당역_6번출구,"{""type"":""Polygon"",""coordinates"":[[[126.839333776213,37.6543205562824],[126.839648004015,37.6542459313157],[126.839557006746,37.6540081083528],[126.83990792316,37.6539258345122],[126.839996710172,37.6541631971287],[126.840570662129,37.6540342437617],[126.840496873434,37.6537877515319],[126.840520251976,37.6537822713501],[126.841674560637,37.6535147422255],[126.842395888365,37.6533492853582],[126.842446228924,37.6534312099998],[126.84244801085,37.653434046374],[126.842741569885,37.6538912087307],[126.84278036716,37.6539516268101],[126.842874031173,37.6540974893445],[126.842877593964,37.6541030383914],[126.842400735877,37.6543416485842],[126.842410868272,37.6545332142841],[126.842560647147,37.6547177016565],[126.842804942315,37.6550191211096],[126.842137831186,37.6553544061431],[126.841581305449,37.6555922232984],[126.841566039552,37.6555718006463],[126.840955600696,37.655905945383],[126.840824682732,37.6557385352371],[126.840722925117,37.6556091413262],[126.840597568852,37.6554485431576],[126.840138735868,37.6556895650651],[126.839584952717,37.6550669275856],[126.839514884785,37.6548584418099],[126.838989045942,37.6549901155233],[126.838867034399,37.6546831329994],[126.839411646547,37.6545510811692],[126.839333776213,37.6543205562824]],[[126.839411646547,37.6545510811692],[126.839505053047,37.6548301883853],[126.83977436032,37.654774831442],[126.839676507722,37.6544855442938],[126.839411646547,37.6545510811692]],[[126.840496114763,37.6549576185546],[126.840686221888,37.6551903707995],[126.841111892205,37.65496366283],[126.840929421975,37.6547180340758],[126.840496114763,37.6549576185546]]]}","이/미용/건강,부동산중개,한식,의복의류,종합소매점,유흥주점",73,37.65459663,126.8411386
흥안대로427번길,"{""type"":""Polygon"",""coordinates"":[[[126.974283444347,37.3934272584382],[126.97422966229,37.3946561860459],[126.973768965686,37.3951061064522],[126.973398778685,37.3951293661751],[126.972113772282,37.3953615056153],[126.972033318395,37.3950499390793],[126.97208021556,37.3933968883121],[126.969139870338,37.3933566828275],[126.969229154333,37.3926602595775],[126.969245447782,37.392526930868],[126.971631522816,37.3925268413489],[126.973642438857,37.3925273944763],[126.974354952337,37.3925243997818],[126.974364256297,37.392545751154],[126.974379889324,37.3925816295439],[126.974283444347,37.3934272584382]]]}","한식,종합소매점,커피점/카페,자동차/이륜차,유흥주점,분양,가정/주방/인테리어",43,37.39357103,126.9723962
하금로,"{""type"":""Polygon"",""coordinates"":[[[127.060527696614,37.7505857253106],[127.061081146238,37.7508187629755],[127.060862341127,37.7513812859583],[127.060831627833,37.7516231906663],[127.060748006215,37.752011090057],[127.060033309904,37.752611336319],[127.060872769524,37.7536739009485],[127.060034905524,37.7537483230757],[127.060120315514,37.7540615443576],[127.060141651549,37.7541411165939],[127.059542726725,37.7542776932737],[127.058682187325,37.7542657650794],[127.058195701049,37.7542883516182],[127.058086557337,37.7538335921882],[127.058399723041,37.7533270149979],[127.058469799098,37.7530578313237],[127.05819180052,37.7529435490876],[127.058229230081,37.7528441724679],[127.058100405659,37.7527676841138],[127.058903240127,37.7520414465838],[127.058957710588,37.7519123593047],[127.058916542165,37.7512700545184],[127.058935699624,37.7512133303889],[127.059128019013,37.7514564495168],[127.05955844117,37.7514351017391],[127.059550485365,37.7509141362642],[127.059509807491,37.7504571076878],[127.059543719795,37.7502709793971],[127.060266936602,37.7504828479135],[127.060492055383,37.7505719263219],[127.060527696614,37.7505857253106]],[[127.059766978286,37.7509000931771],[127.059934783815,37.7517084056642],[127.060241950893,37.7517592815209],[127.060332894661,37.7517746471456],[127.060604136015,37.7515813975576],[127.060413260664,37.7508021854739],[127.06006086359,37.7508511883658],[127.059766978286,37.7509000931771]]]}","종합소매점,이/미용/건강,한식,음/식료품소매,의복의류",25,37.75262844,127.0595329
정자1동주민센터,"{""type"":""Polygon"",""coordinates"":[[[126.993442287019,37.302116466056],[126.993289139445,37.3023142476159],[126.993129020161,37.3025325261219],[126.992711178964,37.3023572065632],[126.99256070874,37.3025654291268],[126.991813819424,37.302217792663],[126.99167064506,37.3024074913348],[126.99237185032,37.3027710723903],[126.992293394061,37.302918520654],[126.992664937195,37.3030500835815],[126.992748253237,37.3030141852861],[126.992123240292,37.3038893979105],[126.992006234757,37.30375521113],[126.991520677701,37.3032915283419],[126.99130522201,37.3031652327202],[126.990968483622,37.3030142507162],[126.990348510638,37.3028239674459],[126.990268035135,37.3028055412943],[126.989977431728,37.3027371732856],[126.990190968449,37.3022149579792],[126.990453182217,37.3022709748776],[126.990503998544,37.3020818993885],[126.99051101948,37.3020048040423],[126.990142269637,37.3019022613146],[126.990263081069,37.3016188866894],[126.990091120028,37.3015619489928],[126.990251084108,37.3012501860083],[126.990847500278,37.3014878580183],[126.991132297879,37.3015682822961],[126.991233585615,37.3012948776081],[126.991453958331,37.3008141110249],[126.992129158731,37.3010648369159],[126.992357849581,37.3011498505659],[126.992862971278,37.3013349239502],[126.992920851518,37.3013559713091],[126.993540490392,37.3015974882347],[126.993766211283,37.3016940186196],[126.993442287019,37.302116466056]]]}","이/미용/건강,학원-음악미술무용,한식,학원기타,학원-보습교습입시,건강/미용식품,닭/오리요리,부동산중개,의복의류",89,37.30217017,126.991754
