지형지물부호,관리번호,행정읍/면/동,도엽번호,관리기관,도로구간번호,설치일자,정류장종류,정류장명,정류장유형,대장초기화여부,위치,입력일자,입력자,최종수정일자,최종수정자,경도,위도
정류장,19,녹양동,3770121982,의정부시,400067, ,마을버스,누가약국,표지설치,대장입력완료, , , , , ,127.037059 ,37.757589 
정류장,18,,3770121974,의정부시,170014, ,일반버스,"의정부고교,법원",표지설치,대장입력완료, , , , , ,127.032171 ,37.754517 
정류장,17,,3770121974,의정부시,170014, ,일반버스,"의정부고교,법원",표지설치,대장입력완료, , , , , ,127.032279 ,37.754719 
정류장,16,녹양동,3770121972,의정부시,0, ,일반버스,종합운동장,표지설치,대장입력완료, , , , , ,127.031045 ,37.756870 
정류장,15,녹양동,3770121903,의정부시,29, ,일반버스,하동촌,표지설치,대장입력완료, , , , , ,127.043029 ,37.759722 
정류장,14,녹양동,3770121893,의정부시,170174, ,마을버스,화인빌딩,표지설치,대장입력완료, , , , , ,127.038799 ,37.758350 
정류장,13,녹양동,3770121893,의정부시,10, ,마을버스,화인빌딩,표지설치,대장입력완료, , , , , ,127.038964 ,37.758521 
정류장,12,녹양동,3770121883,의정부시,170018, ,마을버스,청구아파트,표지설치,대장입력완료, , , , , ,127.033260 ,37.757971 
정류장,11,녹양동,3770121883,의정부시,0, ,일반버스,녹양현대아파트,표지설치,대장입력완료, , , , , ,127.034133 ,37.758522 
정류장,10,녹양동,3770121883,의정부시,170170, ,일반버스,녹양현대아파트,표지설치,대장입력완료, , , , , ,127.034828 ,37.759078 
정류장,9,녹양동,3770121881,의정부시,2, ,기타,녹양초등학교입구,표지설치,대장입력완료, , , , , ,127.034533 ,37.761634 
정류장,8,녹양동,3770121881,의정부시,170143, ,기타,녹양초등학교입구,표지설치,대장입력완료, , , , , ,127.034352 ,37.761910 
정류장,7,녹양동,3770121874,의정부시,3, ,마을버스,현대아파트,표지설치,대장입력완료, , , , , ,127.031707 ,37.759820 
정류장,6,녹양동,3770121871,의정부시,170164, ,마을버스,"대림,신도아파트",표지설치,대장입력완료, , , , , ,127.030279 ,37.760335 
정류장,5,녹양동,3770121803,의정부시,0, ,일반버스,비석거리,표지설치,대장입력완료, , , , , ,127.043539 ,37.764178 
정류장,4,의정부1동,3770121003,의정부시,170244, ,일반버스,대원,표지설치,대장입력완료, , , , , ,127.043557 ,37.753177 
정류장,3,의정부1동,3770121003,의정부시,170244, ,마을버스,13번종점,표지설치,대장입력완료, , , , , ,127.043568 ,37.753113 
정류장,2,의정부1동,3770121001,의정부시,170210, ,일반버스,대원,표지설치,대장입력완료, , , , , ,127.043297 ,37.755613 
정류장,1,의정부1동,3770121001,의정부시,170219, ,일반버스,녹양로터리,표지설치,대장입력완료, , , , , ,127.042973 ,37.757158 
