사업체명,관리번호,지번코드,지번주소
명성목공예,1831503260,4.16103E+18,경기도 광주시 도척면 방도리
경원슈퍼,3100451664,4.16103E+18,경기도 광주시 도척면 방도리
재경건설,3119980776,4.16103E+18,경기도 광주시 도척면 방도리
낙원한식잔치,1831503397,4.16103E+18,경기도 광주시 도척면 방도리
낙원한식잔치,3119980780,4.16103E+18,경기도 광주시 도척면 방도리
(주)웰팩,3114005953,4.16103E+18,경기도 광주시 도척면 방도리
(주)범스,3115048092,4.16103E+18,경기도 광주시 도척면 방도리
(주)주항테크*,3105020698,4.16103E+18,경기도 광주시 도척면 방도리
경기자동차공업사,3100448580,4.16103E+18,경기도 광주시 도척면 방도리
파리바케트 물류센타,3111120264,4.16103E+18,경기도 광주시 도척면 방도리
이삭몰닷컴주식회사,3112119522,4.16103E+18,경기도 광주시 도척면 방도리
ISAAC LOGISTIC,3116608552,4.16103E+18,경기도 광주시 도척면 방도리
샤론셀,3119980783,4.16103E+18,경기도 광주시 도척면 방도리
L&C,3112119413,4.16103E+18,경기도 광주시 도척면 방도리
코아,3112119553,4.16103E+18,경기도 광주시 도척면 방도리
마루,3112119456,4.16103E+18,경기도 광주시 도척면 방도리
마루탁자,3115215169,4.16103E+18,경기도 광주시 도척면 방도리
야미코리아,3112119496,4.16103E+18,경기도 광주시 도척면 방도리
(주)온실을 사랑하는 사람들,3115058753,4.16103E+18,경기도 광주시 도척면 방도리
Y&T(와이앤티),3119980786,4.16103E+18,경기도 광주시 도척면 방도리
정원엔지니어링,3115505226,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 금강하이켐*,3107011196,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 이롬생활,3115540937,4.16103E+18,경기도 광주시 도척면 방도리
주식회사동남디자인*,3113408912,4.16103E+18,경기도 광주시 도척면 방도리
정산PACK*,3110129275,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 우영필름,1831503321,4.16103E+18,경기도 광주시 도척면 방도리
우영필름,3119980833,4.16103E+18,경기도 광주시 도척면 방도리
(주) 정산아이엔티,3112119530,4.16103E+18,경기도 광주시 도척면 방도리
주식회사서진*,3102138506,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 플레이비즈,3119980837,4.16103E+18,경기도 광주시 도척면 방도리
(주)프리테크 엠아이*,3111120273,4.16103E+18,경기도 광주시 도척면 방도리
현대자동차공업사,3116608692,4.16103E+18,경기도 광주시 도척면 방도리
켄덴(Kenden),3107011581,4.16103E+18,경기도 광주시 도척면 방도리
일양엔지니어링,3115490629,4.16103E+18,경기도 광주시 도척면 방도리
휴먼코리아(주),3114005969,4.16103E+18,경기도 광주시 도척면 방도리
(주)에이치케이닥트프로아,3114006201,4.16103E+18,경기도 광주시 도척면 방도리
우영계기,3115455693,4.16103E+18,경기도 광주시 도척면 방도리
기독교대한감리회방주교회,3103148600,4.16103E+18,경기도 광주시 도척면 방도리
케이론 공장 창고,3112119552,4.16103E+18,경기도 광주시 도척면 방도리
(주)에스케이와이 팩키지,3113303475,4.16103E+18,경기도 광주시 도척면 방도리
순흥실업*,3115355279,4.16103E+18,경기도 광주시 도척면 방도리
성심실업,3115332963,4.16103E+18,경기도 광주시 도척면 방도리
활성ENG,3113303462,4.16103E+18,경기도 광주시 도척면 방도리
뎀코(주),3113303463,4.16103E+18,경기도 광주시 도척면 방도리
사단법인 중원선차문화원,3115288148,4.16103E+18,경기도 광주시 도척면 방도리
약사사,3116608683,4.16103E+18,경기도 광주시 도척면 방도리
주아정밀,3116608677,4.16103E+18,경기도 광주시 도척면 방도리
신미화학공업사,3113244268,4.16103E+18,경기도 광주시 도척면 방도리
영진*,3114353062,4.16103E+18,경기도 광주시 도척면 방도리
(주)티앤스틸,3117310086,4.16103E+18,경기도 광주시 도척면 방도리
(주)성립,31N1577329,4.16103E+18,경기도 광주시 도척면 방도리
진성산업,3119980840,4.16103E+18,경기도 광주시 도척면 방도리
(주)텍스코,3119980844,4.16103E+18,경기도 광주시 도척면 방도리
HNK화인세라,3115023166,4.16103E+18,경기도 광주시 도척면 방도리
샤론스톤,31N1583102,4.16103E+18,경기도 광주시 도척면 방도리
에이플러스,31N1581101,4.16103E+18,경기도 광주시 도척면 방도리
하남테크,3119980847,4.16103E+18,경기도 광주시 도척면 방도리
중부탑차,3115557875,4.16103E+18,경기도 광주시 도척면 방도리
(주)푸르웰,3119980851,4.16103E+18,경기도 광주시 도척면 방도리
후레쉬팩,3119980854,4.16103E+18,경기도 광주시 도척면 방도리
팬텍코리아*,3102504751,4.16103E+18,경기도 광주시 도척면 방도리
대풍비니루,3119980857,4.16103E+18,경기도 광주시 도척면 방도리
현대식품,3119980860,4.16103E+18,경기도 광주시 도척면 방도리
(주)일진그라비아,1831503214,4.16103E+18,경기도 광주시 도척면 방도리
(주)일진그라텍,31N1577402,4.16103E+18,경기도 광주시 도척면 방도리
일진그라텍,31N1577422,4.16103E+18,경기도 광주시 도척면 방도리
원방포리텍,31N1579350,4.16103E+18,경기도 광주시 도척면 방도리
목화기공,1831503376,4.16103E+18,경기도 광주시 도척면 방도리
광진오앤씨,31N1581138,4.16103E+18,경기도 광주시 도척면 방도리
(주) 유에스코리아 광주지점,1831503217,4.16103E+18,경기도 광주시 도척면 방도리
(주)리본,31N1581144,4.16103E+18,경기도 광주시 도척면 방도리
메가스테크,1831503251,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 호산인테크,3119980862,4.16103E+18,경기도 광주시 도척면 방도리
금오실업,3112119425,4.16103E+18,경기도 광주시 도척면 방도리
대명이엔지,3110129153,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 대명,1831503379,4.16103E+18,경기도 광주시 도척면 방도리
(주)다건시스템,3115739715,4.16103E+18,경기도 광주시 도척면 방도리
주안금속,3109118365,4.16103E+18,경기도 광주시 도척면 방도리
케이제이홀스센터,3114368533,4.16103E+18,경기도 광주시 도척면 방도리
광주승마클럽,3113290640,4.16103E+18,경기도 광주시 도척면 방도리
환경앤테크 주식회사*,3115687855,4.16103E+18,경기도 광주시 도척면 방도리
환경에어텍 (주),3117310096,4.16103E+18,경기도 광주시 도척면 방도리
（사）한국장애인정보격차해소지원협회-피아스톤사업부*,3116609375,4.16103E+18,경기도 광주시 도척면 방도리
(주)케이에스아이,3111120248,4.16103E+18,경기도 광주시 도척면 방도리
신광기업,3116608436,4.16103E+18,경기도 광주시 도척면 방도리
씨앤아이상사,3116608445,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 이레콘크리트,3115540920,4.16103E+18,경기도 광주시 도척면 방도리
(주)정일에어텍,3119980863,4.16103E+18,경기도 광주시 도척면 방도리
한국특수목재산업,3109118384,4.16103E+18,경기도 광주시 도척면 방도리
(주)은성수출포장,3116608432,4.16103E+18,경기도 광주시 도척면 방도리
(주)이에스종합물류,3115061185,4.16103E+18,경기도 광주시 도척면 방도리
(주)성신퍼니처*,3100445281,4.16103E+18,경기도 광주시 도척면 방도리
(주)베스토피아,3108135617,4.16103E+18,경기도 광주시 도척면 방도리
(주)순수유통,3111129031,4.16103E+18,경기도 광주시 도척면 방도리
(주)우석*,3102138502,4.16103E+18,경기도 광주시 도척면 방도리
우석화학,3112119515,4.16103E+18,경기도 광주시 도척면 방도리
더블유에스(WS),1831503274,4.16103E+18,경기도 광주시 도척면 방도리
수일통상(주),3107010885,4.16103E+18,경기도 광주시 도척면 방도리
예일몰딩(주)*,3107009958,4.16103E+18,경기도 광주시 도척면 방도리
라인공예사,3116608535,4.16103E+18,경기도 광주시 도척면 방도리
(주)신호종종합식품*,3114005653,4.16103E+18,경기도 광주시 도척면 방도리
대한푸드텍(주)*,3105028076,4.16103E+18,경기도 광주시 도척면 방도리
(주)중앙가스,3110129136,4.16103E+18,경기도 광주시 도척면 방도리
(주)이루다산업*,3113137043,4.16103E+18,경기도 광주시 도척면 방도리
잠실가설산업(도척점),3108135679,4.16103E+18,경기도 광주시 도척면 방도리
두손기계,3106133876,4.16103E+18,경기도 광주시 도척면 방도리
두손엔지니어링,3116608537,4.16103E+18,경기도 광주시 도척면 방도리
카카오기업,1831503384,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 유림,3114353094,4.16103E+18,경기도 광주시 도척면 방도리
잇츠유어즈(주),3110129269,4.16103E+18,경기도 광주시 도척면 방도리
아영 ENG 창고,3113198423,4.16103E+18,경기도 광주시 도척면 방도리
KJ엔지니어링,3116608539,4.16103E+18,경기도 광주시 도척면 방도리
지혜산업,3109137050,4.16103E+18,경기도 광주시 도척면 방도리
(주)텍스코,3119980881,4.16103E+18,경기도 광주시 도척면 방도리
원다이어,3113305395,4.16103E+18,경기도 광주시 도척면 방도리
회승강건 주식회사*,3110129326,4.16103E+18,경기도 광주시 도척면 방도리
회승도어,31N1579593,4.16103E+18,경기도 광주시 도척면 방도리
(주)비엠리더스코리아 광주,3116608447,4.16103E+18,경기도 광주시 도척면 방도리
코레인(주),3106123490,4.16103E+18,경기도 광주시 도척면 방도리
(주)내추럴 발란스 코리아광주점 창고,3106127184,4.16103E+18,경기도 광주시 도척면 방도리
한국타이어 경원대리점,3100451697,4.16103E+18,경기도 광주시 도척면 방도리
경원자동차공업사,3115091484,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 경원1급종합정비,3116608532,4.16103E+18,경기도 광주시 도척면 방도리
신현철도예연구소,3100451656,4.16103E+18,경기도 광주시 도척면 방도리
봉일사,3100451655,4.16103E+18,경기도 광주시 도척면 방도리
정우아우룸*,3101082527,4.16103E+18,경기도 광주시 도척면 방도리
BJ케미칼,3110129078,4.16103E+18,경기도 광주시 도척면 방도리
범진수지,3112119466,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 비제이테크,1831503303,4.16103E+18,경기도 광주시 도척면 방도리
(주)탐나,3117310402,4.16103E+18,경기도 광주시 도척면 방도리
(주) 동방테크*,3114008415,4.16103E+18,경기도 광주시 도척면 방도리
한양기업,3119980884,4.16103E+18,경기도 광주시 도척면 방도리
여명철강(주),3115775501,4.16103E+18,경기도 광주시 도척면 방도리
파브물산주식회사,3116608518,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 카디날코리아,3114053913,4.16103E+18,경기도 광주시 도척면 방도리
(주)내추럴발란스코리아 광주점,3113598077,4.16103E+18,경기도 광주시 도척면 방도리
한성상사,3108135708,4.16103E+18,경기도 광주시 도척면 방도리
한양프라스틱,3107010758,4.16103E+18,경기도 광주시 도척면 방도리
(주)야야 폴리텍*,3105132454,4.16103E+18,경기도 광주시 도척면 방도리
(주)성우코리아 오프셔,3105056846,4.16103E+18,경기도 광주시 도척면 방도리
(주)아런가설,3117310409,4.16103E+18,경기도 광주시 도척면 방도리
케이케이렌탈(주),3117310418,4.16103E+18,경기도 광주시 도척면 방도리
(주)풍요론,3117310487,4.16103E+18,경기도 광주시 도척면 방도리
중앙산업,3117310499,4.16103E+18,경기도 광주시 도척면 방도리
대성냉동시스템,3115160284,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 드림냉동시스템,1831503310,4.16103E+18,경기도 광주시 도척면 방도리
씨엔테크CNTech,31N1577703,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 카디날 코리아,31N1581272,4.16103E+18,경기도 광주시 도척면 방도리
주)내추럴발란스코리아광주점,31N1579577,4.16103E+18,경기도 광주시 도척면 방도리
현대정밀산업(주),31N1577687,4.16103E+18,경기도 광주시 도척면 방도리
씨엔테크 CNTech,1831503347,4.16103E+18,경기도 광주시 도척면 방도리
동일이앤씨,1831503265,4.16103E+18,경기도 광주시 도척면 방도리
은아자원,1831503210,4.16103E+18,경기도 광주시 도척면 방도리
석보,1101125049,4.16103E+18,경기도 광주시 도척면 유정리
지질과학,3115563724,4.16103E+18,경기도 광주시 도척면 유정리
지구환경과학협동조합,3116608205,4.16103E+18,경기도 광주시 도척면 유정리
(주)큐원 창고,3117310980,4.16103E+18,경기도 광주시 도척면 유정리
영재통상,3110129239,4.16103E+18,경기도 광주시 도척면 유정리
자원나라,3116608239,4.16103E+18,경기도 광주시 도척면 유정리
진아화학,3113304409,4.16103E+18,경기도 광주시 도척면 유정리
유정리 보건 진료소,3100451567,4.16103E+18,경기도 광주시 도척면 유정리
주식회사 유니코,3110129259,4.16103E+18,경기도 광주시 도척면 유정리
삼정산업,3113305391,4.16103E+18,경기도 광주시 도척면 유정리
매인스토리,3114053882,4.16103E+18,경기도 광주시 도척면 유정리
신원정밀,3114006934,4.16103E+18,경기도 광주시 도척면 유정리
태성산업,3110129297,4.16103E+18,경기도 광주시 도척면 방도리
화천개발상사,3108135713,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 화천개발상사,1831503334,4.16103E+18,경기도 광주시 도척면 방도리
정윤산업,3110129277,4.16103E+18,경기도 광주시 도척면 방도리
광명산업,3107123155,4.16103E+18,경기도 광주시 도척면 방도리
부성복층유리,3104114347,4.16103E+18,경기도 광주시 도척면 방도리
(주)거산이앤씨,3100006937,4.16103E+18,경기도 광주시 도척면 방도리
베드로폼텍,3115260338,4.16103E+18,경기도 광주시 도척면 방도리
S.H 로지스,3119980910,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 대영,3116609353,4.16103E+18,경기도 광주시 도척면 방도리
태우산업,3116608223,4.16103E+18,경기도 광주시 도척면 방도리
성하 S.L,3119980913,4.16103E+18,경기도 광주시 도척면 방도리
명진건철(주),3111119461,4.16103E+18,경기도 광주시 도척면 방도리
탑비씨아트,3119980917,4.16103E+18,경기도 광주시 도척면 방도리
칠성인더스트리,3115589140,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 씨에스,1831503226,4.16103E+18,경기도 광주시 도척면 방도리
캐니스팜 canisfam (뽀기네치즈),3116608228,4.16103E+18,경기도 광주시 도척면 방도리
한양공조,3116608052,4.16103E+18,경기도 광주시 도척면 방도리
(주)제이에스틸,3116608234,4.16103E+18,경기도 광주시 도척면 방도리
부림공영,3101082890,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 제이앤비,3116608162,4.16103E+18,경기도 광주시 도척면 방도리
세진호이스트,3115767853,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 세진피앤씨,3119980922,4.16103E+18,경기도 광주시 도척면 방도리
상우산업,3109116732,4.16103E+18,경기도 광주시 도척면 유정리
영인콘트롤 주식회사,3116608198,4.16103E+18,경기도 광주시 도척면 유정리
한솔가구,3116608202,4.16103E+18,경기도 광주시 도척면 방도리
주식회사 자로,3119980924,4.16103E+18,경기도 광주시 도척면 방도리
아인솝인터내셔날,3119980926,4.16103E+18,경기도 광주시 도척면 방도리
동이팩,1831503238,4.16103E+18,경기도 광주시 도척면 방도리
(주)폼앤 베드,3117311082,4.16103E+18,경기도 광주시 도척면 방도리
(주)에스에스씨,3110129089,4.16103E+18,경기도 광주시 도척면 방도리
(주)미소진코리아,3113196081,4.16103E+18,경기도 광주시 도척면 방도리
(주)에스앤케이산업,3114010931,4.16103E+18,경기도 광주시 도척면 유정리
구상ENG,3110129133,4.16103E+18,경기도 광주시 도척면 유정리
주식회사 구상이엔지,3115521079,4.16103E+18,경기도 광주시 도척면 유정리
제이엠테크,3117310968,4.16103E+18,경기도 광주시 도척면 유정리
제이엘플라텍,3107010148,4.16103E+18,경기도 광주시 도척면 유정리
정성기업사,3108135682,4.16103E+18,경기도 광주시 도척면 유정리
주식회사 어번트리,3116608250,4.16103E+18,경기도 광주시 도척면 유정리
성진기업(주)*,3100451594,4.16103E+18,경기도 광주시 도척면 유정리
동진산업,3111120161,4.16103E+18,경기도 광주시 도척면 유정리
(주)성진알테크*,3117310577,4.16103E+18,경기도 광주시 도척면 유정리
(주)화인,3116608213,4.16103E+18,경기도 광주시 도척면 유정리
(주)티케이아이,3110129302,4.16103E+18,경기도 광주시 도척면 유정리
미목,31N1583462,4.16103E+18,경기도 광주시 도척면 유정리
다올섬유,3111120076,4.16103E+18,경기도 광주시 도척면 유정리
삼일인테리어,3111120146,4.16103E+18,경기도 광주시 도척면 유정리
우리종합철물,1831503289,4.16103E+18,경기도 광주시 도척면 유정리
Duck Fly,3116608117,4.16103E+18,경기도 광주시 도척면 유정리
목부방,3106125722,4.16103E+18,경기도 광주시 도척면 유정리
태화산가든,1831503163,4.16103E+18,경기도 광주시 도척면 유정리
산마루,3119980928,4.16103E+18,경기도 광주시 도척면 유정리
은곡사,3100451587,4.16103E+18,경기도 광주시 도척면 유정리
주식회사 연승팜,3119980930,4.16103E+18,경기도 광주시 도척면 유정리
작은안나의집,3100451583,4.16103E+18,경기도 광주시 도척면 유정리
여기애인의집,3107113671,4.16103E+18,경기도 광주시 도척면 유정리
영빈상회,3100451585,4.16103E+18,경기도 광주시 도척면 유정리
유정낚시터,3100451586,4.16103E+18,경기도 광주시 도척면 유정리
백련암,3100451653,4.16103E+18,경기도 광주시 도척면 추곡리
두아씨에스수산,3111120927,4.16103E+18,경기도 광주시 도척면 추곡리
（주)수도프리미엄엔지니어링 경기사업장*,3111120170,4.16103E+18,경기도 광주시 도척면 추곡리
(주)에이치앤지텍,3117311422,4.16103E+18,경기도 광주시 도척면 추곡리
아이에이큐씨,1831503299,4.16103E+18,경기도 광주시 도척면 추곡리
레이나,3114368522,4.16103E+18,경기도 광주시 도척면 추곡리
모아침대커버,3115204419,4.16103E+18,경기도 광주시 도척면 추곡리
산두른전통테마영농조합법인,3116608125,4.16103E+18,경기도 광주시 도척면 추곡리
여물축산,3111120078,4.16103E+18,경기도 광주시 도척면 추곡리
가래실랜드,3100451651,4.16103E+18,경기도 광주시 도척면 추곡리
일도암,3111120222,4.16103E+18,경기도 광주시 도척면 추곡리
(재)기독교대한감리회 추곡교회,1831503176,4.16103E+18,경기도 광주시 도척면 추곡리
(재)기독교대한감리회추곡교,3105065040,4.16103E+18,경기도 광주시 도척면 추곡리
주식회사 힐링코리아,3117311561,4.16103E+18,경기도 광주시 도척면 추곡리
프리테크,31N1579762,4.16103E+18,경기도 광주시 도척면 추곡리
주식회사 양백석,3119980948,4.16103E+18,경기도 광주시 도척면 추곡리
아이 앤지 건업,3115388992,4.16103E+18,경기도 광주시 도척면 추곡리
퍼니링커(furnilinker),3115629468,4.16103E+18,경기도 광주시 도척면 추곡리
(주)동방기공,3117311444,4.16103E+18,경기도 광주시 도척면 추곡리
썬스코(SUNSCO),1831503213,4.16103E+18,경기도 광주시 도척면 추곡리
(주)에코플럭스,3114286033,4.16103E+18,경기도 광주시 도척면 추곡리
주식회사 고구려홀딩스*,3119980950,4.16103E+18,경기도 광주시 도척면 추곡리
고구려시스템(주),1831503171,4.16103E+18,경기도 광주시 도척면 추곡리
세인트블레스(STB),3111120200,4.16103E+18,경기도 광주시 도척면 추곡리
투밴(밴 크래프트) 광주공장,3111120262,4.16103E+18,경기도 광주시 도척면 추곡리
구제1번가,3113293079,4.16103E+18,경기도 광주시 도척면 추곡리
참좋은한우채,3111120234,4.16103E+18,경기도 광주시 도척면 추곡리
미소한근,3116608128,4.16103E+18,경기도 광주시 도척면 추곡리
선재암요양병원,3109118448,4.16103E+18,경기도 광주시 도척면 추곡리
선재힐링센터,3117312350,4.16103E+18,경기도 광주시 도척면 추곡리
월드크레인,1831503212,4.16103E+18,경기도 광주시 도척면 추곡리
추곡낚시터,31N1577877,4.16103E+18,경기도 광주시 도척면 추곡리
국제천문대,1831503353,4.16103E+18,경기도 광주시 도척면 유정리
헌옷이모,1831503323,4.16103E+18,경기도 광주시 도척면 추곡리
신월드유통,3107011262,4.16103E+18,경기도 광주시 도척면 노곡리
큐스포츠클럽,3119980952,4.16103E+18,경기도 광주시 도척면 노곡리
좋은공인중개사,3115517927,4.16103E+18,경기도 광주시 도척면 노곡리
에이스건설,3115411359,4.16103E+18,경기도 광주시 도척면 노곡리
미석,3108135612,4.16103E+18,경기도 광주시 도척면 노곡리
테크노폼주식회사*,3113198087,4.16103E+18,경기도 광주시 도척면 노곡리
大明制造(대명제조),1831503232,4.16103E+18,경기도 광주시 도척면 노곡리
대명제조,3119980953,4.16103E+18,경기도 광주시 도척면 노곡리
성남전기,3109118338,4.16103E+18,경기도 광주시 도척면 노곡리
청진동해장국,3116608039,4.16103E+18,경기도 광주시 도척면 노곡리
청진동해장국,31N1477963,4.16103E+18,경기도 광주시 도척면 노곡리
둥지노래연습실,3104114435,4.16103E+18,경기도 광주시 도척면 노곡리
도척할인마트,3106132945,4.16103E+18,경기도 광주시 도척면 노곡리
도척할인마트 정육,3115177344,4.16103E+18,경기도 광주시 도척면 노곡리
승현상회,1831503255,4.16103E+18,경기도 광주시 도척면 노곡리
중앙자원,3119980955,4.16103E+18,경기도 광주시 도척면 노곡리
광주철강,3112119421,4.16103E+18,경기도 광주시 도척면 노곡리
멘토클래스가구,3115226797,4.16103E+18,경기도 광주시 도척면 노곡리
에프엠(F.M),3109137105,4.16103E+18,경기도 광주시 도척면 노곡리
주식회사 동아스포츠*,3102140591,4.16103E+18,경기도 광주시 도척면 노곡리
케이에스엔지(KS&G),3115597825,4.16103E+18,경기도 광주시 도척면 노곡리
네스틸코리아 주식회사,3110129145,4.16103E+18,경기도 광주시 도척면 노곡리
인팩코리아(주),3108135675,4.16103E+18,경기도 광주시 도척면 노곡리
켐마트코리아(주),31N1474882,4.16103E+18,경기도 광주시 도척면 노곡리
김우농산(주),3110129142,4.16103E+18,경기도 광주시 도척면 노곡리
대영정밀금형,3104114434,4.16103E+18,경기도 광주시 도척면 노곡리
하은전력,3112119563,4.16103E+18,경기도 광주시 도척면 노곡리
킴스통상,3108136233,4.16103E+18,경기도 광주시 도척면 노곡리
구구건재,3115103760,4.16103E+18,경기도 광주시 도척면 노곡리
진성건설,3115793789,4.16103E+18,경기도 광주시 도척면 노곡리
경동택배 경기광주도척노곡,3106111496,4.16103E+18,경기도 광주시 도척면 노곡리
오투자원,1831503336,4.16103E+18,경기도 광주시 도척면 노곡리
주승가설산업,3115519873,4.16103E+18,경기도 광주시 도척면 노곡리
GS25 광주노곡점,3116608042,4.16103E+18,경기도 광주시 도척면 노곡리
에스디(S.D)가설,3110129088,4.16103E+18,경기도 광주시 도척면 노곡리
도경전국물류,3115174933,4.16103E+18,경기도 광주시 도척면 노곡리
은하정공,3119980966,4.16103E+18,경기도 광주시 도척면 노곡리
(주)이화화학,3100451624,4.16103E+18,경기도 광주시 도척면 노곡리
더판다 ANF,3119980967,4.16103E+18,경기도 광주시 도척면 노곡리
주식회사 세레스홈*,3119980969,4.16103E+18,경기도 광주시 도척면 노곡리
현영산업,3107117998,4.16103E+18,경기도 광주시 도척면 노곡리
범준이엔씨(주),3111120020,4.16103E+18,경기도 광주시 도척면 노곡리
(주)알코마*,3106137168,4.16103E+18,경기도 광주시 도척면 노곡리
우림침대,3114535172,4.16103E+18,경기도 광주시 도척면 노곡리
현호산업,3119980971,4.16103E+18,경기도 광주시 도척면 노곡리
월드스톤,3119980973,4.16103E+18,경기도 광주시 도척면 노곡리
코인아트,31N1474883,4.16103E+18,경기도 광주시 도척면 노곡리
비젼테크,3119980975,4.16103E+18,경기도 광주시 도척면 노곡리
한솔캐스팅,3115657800,4.16103E+18,경기도 광주시 도척면 노곡리
정운실업,3116608050,4.16103E+18,경기도 광주시 도척면 노곡리
(주)프리마*,3102140702,4.16103E+18,경기도 광주시 도척면 노곡리
광성제재소,3114535194,4.16103E+18,경기도 광주시 도척면 노곡리
농업회사법인 주식회사 해성미트팜,3119980976,4.16103E+18,경기도 광주시 도척면 노곡리
주식회사 에스엔티,3119980979,4.16103E+18,경기도 광주시 도척면 노곡리
모아테크,3110130107,4.16103E+18,경기도 광주시 도척면 노곡리
(주)물류컴퍼니하늘,3119980982,4.16103E+18,경기도 광주시 도척면 노곡리
미식객,1831503225,4.16103E+18,경기도 광주시 도척면 노곡리
성우폴텍(주),31N1474884,4.16103E+18,경기도 광주시 도척면 노곡리
청담&이룸,1831503240,4.16103E+18,경기도 광주시 도척면 노곡리
주식회사 에스이아이엘,3114353083,4.16103E+18,경기도 광주시 도척면 진우리
앤피씨(주)곤지암센타,3116608010,4.16103E+18,경기도 광주시 도척면 진우리
반디건축디자인,3116097949,4.16103E+18,경기도 광주시 도척면 진우리
S.D 웰딩,3116608012,4.16103E+18,경기도 광주시 도척면 진우리
(주)현대그린푸드,3111120287,4.16103E+18,경기도 광주시 도척면 진우리
이노에프엠에스（INNO-FMS）*,3114353073,4.16103E+18,경기도 광주시 도척면 진우리
(주)해선유통,31N1579833,4.16103E+18,경기도 광주시 도척면 진우리
현대글로비스(주)곤지암,1116326188,4.16103E+18,경기도 광주시 도척면 진우리
(주) 현대그린푸드 경인식품가공센터 지점,3115039657,4.16103E+18,경기도 광주시 도척면 진우리
쿠팡(주),3119980984,4.16103E+18,경기도 광주시 도척면 진우리
나인프라임푸드(주) 곤지암센터,3117305270,4.16103E+18,경기도 광주시 도척면 진우리
(주)팔도,3111120278,4.16103E+18,경기도 광주시 도척면 진우리
서울로지텍(주),31N1579946,4.16103E+18,경기도 광주시 도척면 진우리
(주)위메프,3119980987,4.16103E+18,경기도 광주시 도척면 진우리
씨제이 대한통운(주),3119980990,4.16103E+18,경기도 광주시 도척면 진우리
한석맥타워(주),3119980992,4.16103E+18,경기도 광주시 도척면 진우리
코워커맨파워원주식회사,31N1578021,4.16103E+18,경기도 광주시 도척면 진우리
(주)제이더블류엘지엘에스,3114530643,4.16103E+18,경기도 광주시 도척면 진우리
(주)제이더블유엘,1111106603,4.16103E+18,경기도 광주시 도척면 진우리
(유)제이비엘 지엘에스(JBLGLS co.Ltd),3117313457,4.16103E+18,경기도 광주시 도척면 진우리
서진컨설팅 주식회사,3116608017,4.16103E+18,경기도 광주시 도척면 진우리
제이엘로지스(주),1831503207,4.16103E+18,경기도 광주시 도척면 진우리
SD로지스,3116608013,4.16103E+18,경기도 광주시 도척면 진우리
(주)에이치비로지스,31N1578038,4.16103E+18,경기도 광주시 도척면 진우리
메킨드코리아(주),1831503243,4.16103E+18,경기도 광주시 도척면 진우리
CJ대한통운(주)물류센터,3115709068,4.16103E+18,경기도 광주시 도척면 진우리
동원산업(주) 곤지암센터,3115184773,4.16103E+18,경기도 광주시 도척면 진우리
(주)위메프,31N1579943,4.16103E+18,경기도 광주시 도척면 진우리
(주)이맥이노베이션,31N1578117,4.16103E+18,경기도 광주시 도척면 진우리
에이치앤와이글로벌,3114531810,4.16103E+18,경기도 광주시 도척면 진우리
(주)해피랜드물류,3112119575,4.16103E+18,경기도 광주시 도척면 진우리
주식회사 하이테크 신정제일주유소,3115549461,4.16103E+18,경기도 광주시 도척면 진우리
하이테크에너지(주)신정제일주유소,3119980995,4.16103E+18,경기도 광주시 도척면 진우리
(주)오일플러스,3116607995,4.16103E+18,경기도 광주시 도척면 진우리
오일플러스,3116607996,4.16103E+18,경기도 광주시 도척면 진우리
(주)지오퓨어텍,1106039733,4.16103E+18,경기도 광주시 도척면 진우리
주식회사 퍼스트팩,3115548154,4.16103E+18,경기도 광주시 도척면 진우리
주식회사 대성포장산업,3114360826,4.16103E+18,경기도 광주시 도척면 진우리
주식회사태성이앤지*,3113447231,4.16103E+18,경기도 광주시 도척면 진우리
선경ENG,3113149696,4.16103E+18,경기도 광주시 도척면 진우리
태성ENG,3115613141,4.16103E+18,경기도 광주시 도척면 진우리
태영건가구,3107011268,4.16103E+18,경기도 광주시 도척면 진우리
한국유니온테크,3106132449,4.16103E+18,경기도 광주시 도척면 진우리
동우테크,3116607993,4.16103E+18,경기도 광주시 도척면 진우리
태광산업,3106086256,4.16103E+18,경기도 광주시 도척면 진우리
스타일 앤홈,3116608025,4.16103E+18,경기도 광주시 도척면 진우리
진화기업,3102138438,4.16103E+18,경기도 광주시 도척면 진우리
주식회사 진성텍스,3117313436,4.16103E+18,경기도 광주시 도척면 진우리
대신유리,3100451387,4.16103E+18,경기도 광주시 도척면 진우리
