지형지물부호,지번주소,X좌표,Y좌표,데이터기준일
지류,경기도 광주시 초월읍 용수리228-3번지,37.38255486,127.3018221,2019-12-30
지류,경기도 광주시 남종면 귀여리263-1번지,37.51299256,127.318382,2019-12-30
지류,경기도 광주시 도척면 추곡리351-2번지,37.27009602,127.2833873,2019-12-30
지류,경기도 광주시 퇴촌면 우산리612-1번지,37.43272004,127.3696187,2019-12-30
지류,경기도 광주시 곤지암읍 유사리482-2번지,37.37929927,127.4126574,2019-12-30
지류,경기도 광주시 퇴촌면 관음리488번지,37.45996017,127.328697,2019-12-30
지류,경기도 광주시 남한산성면 엄미리377-11번지,37.47194317,127.2252009,2019-12-30
지류,경기도 광주시 장지동196-1번지,37.39420921,127.245053,2019-12-30
지류,경기도 광주시 남종면 금사리176번지,37.48265926,127.3116015,2019-12-30
지류,경기도 광주시 오포읍 능평리740-1번지,37.34468298,127.1476953,2019-12-30
지류,경기도 광주시 초월읍 무갑리517-5번지,37.41570266,127.3198616,2019-12-30
지류,경기도 광주시 초월읍 신월리430-1번지,37.40924437,127.3078443,2019-12-30
지류,경기도 광주시 퇴촌면 오리160-1번지,37.47687834,127.3015126,2019-12-30
지류,경기도 광주시 초월읍 무갑리789-2번지,37.42162542,127.3063297,2019-12-30
지류,경기도 광주시 도척면 추곡리89번지,37.26678201,127.2972867,2019-12-30
지류,경기도 광주시 곤지암읍 열미리54번지,37.39164094,127.3581491,2019-12-30
지류,경기도 광주시 곤지암읍 신촌리233-5번지,37.32711134,127.3866924,2019-12-30
지류,경기도 광주시 오포읍 신현리254-3번지,37.3655807,127.1720591,2019-12-30
지류,경기도 광주시 도척면 궁평리346번지,37.34170815,127.3219728,2019-12-30
지류,경기도 광주시 초월읍 무갑리359번지,37.42304483,127.3211399,2019-12-30
지류,경기도 광주시 남종면 귀여리620번지,37.51330943,127.3170783,2019-12-30
지류,경기도 광주시 초월읍 쌍동리289번지,37.37759873,127.291175,2019-12-30
지류,경기도 광주시 탄벌동578-5번지,37.41234911,127.2326033,2019-12-30
지류,경기도 광주시 남종면 수청리173번지,37.50023918,127.3749452,2019-12-30
지류,경기도 광주시 퇴촌면 영동리632번지,37.48441244,127.3759249,2019-12-30
지류,경기도 광주시 오포읍 추자리100-15번지,37.3672013,127.2292917,2019-12-30
지류,경기도 광주시 곤지암읍 부항리20-11번지,37.34735446,127.4124768,2019-12-30
지류,경기도 광주시 도척면 방도리141-2번지,37.27587118,127.3374809,2019-12-30
지류,경기도 광주시 곤지암읍 이선리425-3번지,37.36027624,127.4216445,2019-12-30
지류,경기도 광주시 곤지암읍 이선리64번지,37.36308538,127.4323591,2019-12-30
지류,경기도 광주시 도척면 방도리234-11번지,37.28084239,127.3385764,2019-12-30
지류,경기도 광주시 초월읍 서하리489-1번지,37.4338019,127.3068164,2019-12-30
지류,경기도 광주시 곤지암읍 부항리172-5번지,37.35536444,127.4050885,2019-12-30
지류,경기도 광주시 초월읍 대쌍령리산31-22번지,37.38110377,127.2806745,2019-12-30
지류,경기도 광주시 장지동99-1번지,37.39116628,127.2398433,2019-12-30
지류,경기도 광주시 목동549-1번지,37.3835003,127.1978232,2019-12-30
지류,경기도 광주시 도척면 궁평리321-2번지,37.34066037,127.3246908,2019-12-30
지류,경기도 광주시 오포읍 문형리산78-8번지,37.33592204,127.1976966,2019-12-30
지류,경기도 광주시 쌍령동7-22번지,37.4144448,127.2690369,2019-12-30
지류,경기도 광주시 남종면 금사리40번지,37.48504873,127.3228193,2019-12-30
지류,경기도 광주시 곤지암읍 이선리245번지,37.35548321,127.4255191,2019-12-30
지류,경기도 광주시 곤지암읍 신대리117-15번지,37.35598085,127.3345777,2019-12-30
지류,경기도 광주시 오포읍 매산리198-4번지,37.35151628,127.2565529,2019-12-30
지류,경기도 광주시 곤지암읍 장심리147번지,37.38307061,127.3956783,2019-12-30
지류,경기도 광주시 곤지암읍 건업리98번지,37.39753532,127.3996511,2019-12-30
지류,경기도 광주시 목현동785번지,37.43683742,127.2008148,2019-12-30
지류,경기도 광주시 곤지암읍 삼리557번지,37.35125332,127.3130265,2019-12-30
지류,경기도 광주시 도척면 상림리산17-9번지,37.31245015,127.2942905,2019-12-30
지류,경기도 광주시 남한산성면 불당리210번지,37.45378785,127.206354,2019-12-30
지류,경기도 광주시 초월읍 지월리555-54번지,37.42210671,127.2887229,2019-12-30
지류,경기도 광주시 도척면 상림리192-3번지,37.30931432,127.2897621,2019-12-30
지류,경기도 광주시 퇴촌면 정지리산21-1번지,37.44986608,127.3173152,2019-12-30
지류,경기도 광주시 초월읍 무갑리897번지,37.41034791,127.3483089,2019-12-30
지류,경기도 광주시 곤지암읍 만선리295-1번지,37.36432736,127.4080887,2019-12-30
지류,경기도 광주시 목현동527번지,37.43866254,127.2123107,2019-12-30
지류,경기도 광주시 도척면 상림리110-1번지,37.31488011,127.3044554,2019-12-30
지류,경기도 광주시 오포읍 양벌리802-2번지,37.36887816,127.2634269,2019-12-30
지류,경기도 광주시 남한산성면 오전리167번지,37.44881756,127.2273378,2019-12-30
지류,경기도 광주시 목현동136-4번지,37.43469554,127.2256295,2019-12-30
지류,경기도 광주시 회덕동산78번지,37.43979323,127.2405618,2019-12-30
지류,경기도 광주시 오포읍 문형리222-6번지,37.3480251,127.2086292,2019-12-30
지류,경기도 광주시 초월읍 선동리320번지,37.38118485,127.3172257,2019-12-30
지류,경기도 광주시 곤지암읍 수양리17번지,37.33560149,127.3940492,2019-12-30
지류,경기도 광주시 남종면 수청리286-1번지,37.51005763,127.3709272,2019-12-30
지류,경기도 광주시 곤지암읍 만선리310-1번지,37.36494372,127.410624,2019-12-30
지류,경기도 광주시 곤지암읍 부항리356-3번지,37.36144635,127.3907939,2019-12-30
지류,경기도 광주시 탄벌동220번지,37.42154581,127.2447001,2019-12-30
지류,경기도 광주시 남종면 귀여리178-6번지,37.5247625,127.3218616,2019-12-30
지류,경기도 광주시 오포읍 고산리365-2번지,37.37674204,127.2276361,2019-12-30
지류,경기도 광주시 남종면 검천리504번지,37.53006024,127.3457775,2019-12-30
지류,경기도 광주시 곤지암읍 수양리산74-19번지,37.32382229,127.3797573,2019-12-30
지류,경기도 광주시 곤지암읍 삼리16번지,37.3515513,127.3336573,2019-12-30
지류,경기도 광주시 도척면 방도리644번지,37.27818462,127.3086378,2019-12-30
지류,경기도 광주시 곤지암읍 신촌리107-4번지,37.32891654,127.3960549,2019-12-30
지류,경기도 광주시 도척면 진우리150번지,37.3282888,127.3424156,2019-12-30
지류,경기도 광주시 퇴촌면 관음리247-3번지,37.45239249,127.3401689,2019-12-30
지류,경기도 광주시 남한산성면 상번천리205번지,37.44638081,127.2722417,2019-12-30
지류,경기도 광주시 곤지암읍 이선리79-2번지,37.36444862,127.4291426,2019-12-30
지류,경기도 광주시 탄벌동477-11번지,37.41503443,127.2382018,2019-12-30
지류,경기도 광주시 남한산성면 엄미리199-65번지,37.47349684,127.2453204,2019-12-30
지류,경기도 광주시 탄벌동527-20번지,37.40943537,127.2376823,2019-12-30
지류,경기도 광주시 초월읍 학동리255번지,37.38210783,127.3353411,2019-12-30
지류,경기도 광주시 도척면 방도리252-12번지,37.28573649,127.3371577,2019-12-30
지류,경기도 광주시 도척면 궁평리894-18번지,37.33389161,127.3134438,2019-12-30
지류,경기도 광주시 도척면 추곡리215번지,37.28058943,127.2886333,2019-12-30
지류,경기도 광주시 초월읍 학동리산7-1번지,37.39655461,127.350382,2019-12-30
지류,경기도 광주시 오포읍 능평리300-1번지,37.34465556,127.162808,2019-12-30
지류,경기도 광주시 남종면 분원리181번지,37.49556225,127.3069031,2019-12-30
지류,경기도 광주시 곤지암읍 수양리산73번지,37.3255014,127.3803415,2019-12-30
지류,경기도 광주시 오포읍 양벌리463번지,37.37559081,127.2475765,2019-12-30
지류,경기도 광주시 초월읍 산이리41-2번지,37.35878274,127.3139401,2019-12-30
지류,경기도 광주시 초월읍 지월리537-11번지,37.42865301,127.2909661,2019-12-30
지류,경기도 광주시 남한산성면 엄미리477-4번지,37.47211878,127.2203829,2019-12-30
지류,경기도 광주시 장지동157-1번지,37.39347522,127.2401814,2019-12-30
지류,경기도 광주시 곤지암읍 부항리581-18번지,37.35642985,127.3983636,2019-12-30
지류,경기도 광주시 곤지암읍 곤지암리73-6번지,37.34324999,127.3577476,2019-12-30
지류,경기도 광주시 오포읍 문형리86번지,37.35929789,127.2046165,2019-12-30
지류,경기도 광주시 곤지암읍 장심리171번지,37.38428565,127.3918743,2019-12-30
지류,경기도 광주시 남한산성면 불당리318-3번지,37.45151256,127.2124135,2019-12-30
지류,경기도 광주시 곤지암읍 유사리480번지,37.37818066,127.4124064,2019-12-30
지류,경기도 광주시 남종면 검천리312-10번지,37.5322775,127.3524452,2019-12-30
지류,경기도 광주시 남종면 금사리196-2번지,37.48378618,127.3055304,2019-12-30
지류,경기도 광주시 곤지암읍 이선리355번지,37.35511895,127.4173493,2019-12-30
지류,경기도 광주시 직동171-1번지,37.40073413,127.1866839,2019-12-30
지류,경기도 광주시 오포읍 문형리45번지,37.35589954,127.2017513,2019-12-30
지류,경기도 광주시 송정동84번지,37.41528156,127.2630188,2019-12-30
지류,경기도 광주시 초월읍 선동리296-10번지,37.37933504,127.3167794,2019-12-30
지류,경기도 광주시 오포읍 신현리792번지,37.35598752,127.1471275,2019-12-30
지류,경기도 광주시 목현동528번지,37.43858896,127.2134415,2019-12-30
지류,경기도 광주시 도척면 유정리329-1번지,37.29281609,127.3254223,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리305번지,37.38204734,127.4386417,2019-12-30
지류,경기도 광주시 곤지암읍 유사리98번지,37.37149791,127.4278361,2019-12-30
지류,경기도 광주시 퇴촌면 도마리35-2번지,37.47244745,127.2853076,2019-12-30
지류,경기도 광주시 초월읍 늑현리10-3번지,37.36870479,127.3219449,2019-12-30
지류,경기도 광주시 남한산성면 산성리1218번지,37.48201374,127.1818478,2019-12-30
지류,경기도 광주시 남종면 귀여리302번지,37.50827486,127.3206305,2019-12-30
지류,경기도 광주시 남한산성면 하번천리산6번지,37.44013004,127.28601,2019-12-30
지류,경기도 광주시 곤지암읍 유사리169-1번지,37.37764139,127.423702,2019-12-30
지류,경기도 광주시 곤지암읍 열미리88번지,37.38424774,127.357365,2019-12-30
지류,경기도 광주시 초월읍 서하리154-7번지,37.43146246,127.3043182,2019-12-30
지류,경기도 광주시 직동1-25번지,37.40209199,127.2061983,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리213-1번지,37.37660679,127.4352835,2019-12-30
지류,경기도 광주시 곤지암읍 건업리203-5번지,37.39120297,127.4145298,2019-12-30
지류,경기도 광주시 퇴촌면 영동리215-9번지,37.47409056,127.3819348,2019-12-30
지류,경기도 광주시 송정동413-60번지,37.42821786,127.2654006,2019-12-30
지류,경기도 광주시 목현동458-14번지,37.43549379,127.2100612,2019-12-30
지류,경기도 광주시 오포읍 양벌리907번지,37.36425827,127.2494958,2019-12-30
지류,경기도 광주시 남종면 검천리570번지,37.52653783,127.342663,2019-12-30
지류,경기도 광주시 도척면 노곡리71-3번지,37.30918912,127.3317856,2019-12-30
지류,경기도 광주시 곤지암읍 곤지암리307-1번지,37.3397914,127.3465026,2019-12-30
지류,경기도 광주시 장지동산21-25번지,37.39674481,127.2385673,2019-12-30
지류,경기도 광주시 장지동177-2번지,37.39067243,127.2429314,2019-12-30
지류,경기도 광주시 도척면 상림리185-22번지,37.31083283,127.2890371,2019-12-30
지류,경기도 광주시 오포읍 매산리764-3번지,37.35486744,127.2421842,2019-12-30
지류,경기도 광주시 송정동산24-32번지,37.41660206,127.2609159,2019-12-30
지류,경기도 광주시 삼동208-2번지,37.41259207,127.2038849,2019-12-30
지류,경기도 광주시 오포읍 능평리134-5번지,37.34686431,127.1823208,2019-12-30
지류,경기도 광주시 퇴촌면 정지리594-2번지,37.45331346,127.3012228,2019-12-30
지류,경기도 광주시 곤지암읍 이선리484-63번지,37.34856975,127.4177158,2019-12-30
지류,경기도 광주시 곤지암읍 오향리255번지,37.3698623,127.3751567,2019-12-30
지류,경기도 광주시 오포읍 신현리738-3번지,37.35910738,127.1474196,2019-12-30
지류,경기도 광주시 곤지암읍 열미리119-1번지,37.3705805,127.3544781,2019-12-30
지류,경기도 광주시 도척면 진우리892-1번지,37.3080757,127.3536354,2019-12-30
지류,경기도 광주시 도척면 진우리708번지,37.31722508,127.3459981,2019-12-30
지류,경기도 광주시 곤지암읍 이선리5-79번지,37.35462818,127.4313389,2019-12-30
지류,경기도 광주시 퇴촌면 원당리290-2번지,37.43173542,127.3218638,2019-12-30
지류,경기도 광주시 회덕동156-18번지,37.43731433,127.2432311,2019-12-30
지류,경기도 광주시 역동87번지,37.40344317,127.2475471,2019-12-30
지류,경기도 광주시 곤지암읍 이선리5-40번지,37.36445234,127.4355663,2019-12-30
지류,경기도 광주시 남종면 귀여리611-2번지,37.51269203,127.3178305,2019-12-30
지류,경기도 광주시 초월읍 대쌍령리266-6번지,37.38394265,127.2912171,2019-12-30
지류,경기도 광주시 곤지암읍 열미리24번지,37.39218035,127.3579186,2019-12-30
지류,경기도 광주시 목동309-1번지,37.38290143,127.1998735,2019-12-30
지류,경기도 광주시 도척면 추곡리233번지,37.27829147,127.2886098,2019-12-30
지류,경기도 광주시 퇴촌면 영동리산43-6번지,37.47430175,127.3792423,2019-12-30
지류,경기도 광주시 도척면 유정리320-2번지,37.29377933,127.3252558,2019-12-30
지류,경기도 광주시 도척면 방도리132-4번지,37.27485505,127.3362494,2019-12-30
지류,경기도 광주시 삼동363번지,37.41539495,127.18935,2019-12-30
지류,경기도 광주시 남한산성면 하번천리152번지,37.44398141,127.288132,2019-12-30
지류,경기도 광주시 도척면 방도리268-1번지,37.28470315,127.3328588,2019-12-30
지류,경기도 광주시 퇴촌면 영동리556번지,37.48609704,127.3639925,2019-12-30
지류,경기도 광주시 초월읍 신월리457번지,37.40727834,127.3060212,2019-12-30
지류,경기도 광주시 회덕동239-1번지,37.4306322,127.2382135,2019-12-30
지류,경기도 광주시 목현동198번지,37.42487222,127.2240132,2019-12-30
지류,경기도 광주시 도척면 추곡리274번지,37.27686054,127.2919271,2019-12-30
지류,경기도 광주시 초월읍 신월리89번지,37.39132463,127.3176647,2019-12-30
지류,경기도 광주시 남한산성면 검복리198번지,37.46373453,127.200823,2019-12-30
지류,경기도 광주시 남종면 검천리869번지,37.52881895,127.3332522,2019-12-30
지류,경기도 광주시 곤지암읍 부항리247-2번지,37.35524395,127.3972894,2019-12-30
지류,경기도 광주시 도척면 궁평리321-1번지,37.3409724,127.3241011,2019-12-30
지류,경기도 광주시 회덕동100-4번지,37.44512885,127.2435707,2019-12-30
지류,경기도 광주시 곤지암읍 열미리290-1번지,37.35824297,127.3692586,2019-12-30
지류,경기도 광주시 곤지암읍 수양리432-5번지,37.33572138,127.3686679,2019-12-30
지류,경기도 광주시 오포읍 문형리70-1번지,37.35471304,127.204868,2019-12-30
지류,경기도 광주시 퇴촌면 원당리57번지,37.44391465,127.3244212,2019-12-30
지류,경기도 광주시 남종면 수청리693-6번지,37.50480412,127.3725773,2019-12-30
지류,경기도 광주시 남한산성면 하번천리283-2번지,37.43845934,127.2794489,2019-12-30
지류,경기도 광주시 목현동47번지,37.43373654,127.2333458,2019-12-30
지류,경기도 광주시 오포읍 신현리943번지,37.35630234,127.1395722,2019-12-30
지류,경기도 광주시 오포읍 신현리482번지,37.37855837,127.1736443,2019-12-30
지류,경기도 광주시 초월읍 학동리450-2번지,37.37601275,127.3330801,2019-12-30
지류,경기도 광주시 곤지암읍 유사리208번지,37.37748666,127.4215352,2019-12-30
지류,경기도 광주시 도척면 진우리772-2번지,37.32424841,127.3450459,2019-12-30
지류,경기도 광주시 남한산성면 검복리산124-8번지,37.46533433,127.181758,2019-12-30
지류,경기도 광주시 남한산성면 검복리331번지,37.46855526,127.1915356,2019-12-30
지류,경기도 광주시 중대동204-2번지,37.40945782,127.2149091,2019-12-30
지류,경기도 광주시 남종면 분원리산3-38번지,37.49991503,127.3039337,2019-12-30
지류,경기도 광주시 회덕동100-5번지,37.4449041,127.243652,2019-12-30
지류,경기도 광주시 남한산성면 상번천리368번지,37.4554745,127.2754769,2019-12-30
지류,경기도 광주시 오포읍 신현리1036번지,37.35055217,127.1406423,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리551번지,37.3754986,127.4429359,2019-12-30
지류,경기도 광주시 목현동산212-2번지,37.42763888,127.2254422,2019-12-30
지류,경기도 광주시 퇴촌면 도수리450번지,37.47128042,127.32127,2019-12-30
지류,경기도 광주시 오포읍 문형리310-6번지,37.35217809,127.2166111,2019-12-30
지류,경기도 광주시 남한산성면 엄미리802번지,37.47871662,127.2193195,2019-12-30
지류,경기도 광주시 남한산성면 검복리265번지,37.46710909,127.1988315,2019-12-30
지류,경기도 광주시 곤지암읍 곤지암리29-2번지,37.33903642,127.3550862,2019-12-30
지류,경기도 광주시 남한산성면 하번천리141번지,37.44268264,127.2879296,2019-12-30
지류,경기도 광주시 곤지암읍 부항리476-7번지,37.35247852,127.3869268,2019-12-30
지류,경기도 광주시 남한산성면 상번천리448번지,37.45051672,127.2693084,2019-12-30
지류,경기도 광주시 목동279번지,37.38538962,127.2000503,2019-12-30
지류,경기도 광주시 남한산성면 하번천리267-2번지,37.44039951,127.2784359,2019-12-30
지류,경기도 광주시 도척면 방도리420-3번지,37.27683663,127.3201858,2019-12-30
지류,경기도 광주시 송정동371번지,37.4305447,127.2556266,2019-12-30
지류,경기도 광주시 곤지암읍 오향리431-2번지,37.35752433,127.3747847,2019-12-30
지류,경기도 광주시 삼동310-3번지,37.4188144,127.2019325,2019-12-30
지류,경기도 광주시 곤지암읍 신대리151-1번지,37.36019808,127.332994,2019-12-30
지류,경기도 광주시 곤지암읍 장심리281-3번지,37.3767041,127.3965084,2019-12-30
지류,경기도 광주시 곤지암읍 수양리137번지,37.33471398,127.3844415,2019-12-30
지류,경기도 광주시 목동24번지,37.38650134,127.2140188,2019-12-30
지류,경기도 광주시 곤지암읍 부항리21-1번지,37.34710864,127.413788,2019-12-30
지류,경기도 광주시 남한산성면 불당리95-1번지,37.45674263,127.2075888,2019-12-30
지류,경기도 광주시 도척면 진우리701번지,37.31877906,127.3467406,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리80-2번지,37.33965132,127.4091058,2019-12-30
지류,경기도 광주시 퇴촌면 도수리600-1번지,37.47124955,127.3190318,2019-12-30
지류,경기도 광주시 초월읍 학동리436-6번지,37.37733088,127.3351348,2019-12-30
지류,경기도 광주시 태전동444-6번지,37.39794314,127.2069648,2019-12-30
지류,경기도 광주시 퇴촌면 광동리365-1번지,37.46468447,127.3072555,2019-12-30
지류,경기도 광주시 도척면 진우리714번지,37.31700572,127.3470718,2019-12-30
지류,경기도 광주시 퇴촌면 도마리340번지,37.47019707,127.2841984,2019-12-30
지류,경기도 광주시 오포읍 신현리46번지,37.37397102,127.1774092,2019-12-30
지류,경기도 광주시 곤지암읍 부항리528-3번지,37.35414471,127.3798358,2019-12-30
지류,경기도 광주시 퇴촌면 관음리648번지,37.46296848,127.3237189,2019-12-30
지류,경기도 광주시 남한산성면 산성리74번지,37.47400827,127.1891254,2019-12-30
지류,경기도 광주시 퇴촌면 원당리113번지,37.44211452,127.3169222,2019-12-30
지류,경기도 광주시 오포읍 매산리684-6번지,37.35763869,127.2401358,2019-12-30
지류,경기도 광주시 남종면 귀여리133번지,37.5096231,127.3295203,2019-12-30
지류,경기도 광주시 퇴촌면 도수리59-5번지,37.47452418,127.3534515,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리산90-5번지,37.33878658,127.409169,2019-12-30
지류,경기도 광주시 곤지암읍 유사리291-2번지,37.37282033,127.4181273,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리167-1번지,37.34677361,127.4062171,2019-12-30
지류,경기도 광주시 퇴촌면 영동리103-5번지,37.46331468,127.3786885,2019-12-30
지류,경기도 광주시 삼동500-3번지,37.4090842,127.2021485,2019-12-30
지류,경기도 광주시 남한산성면 오전리40-3번지,37.45399236,127.2318962,2019-12-30
지류,경기도 광주시 직동산39-2번지,37.39432817,127.1894184,2019-12-30
지류,경기도 광주시 퇴촌면 정지리358-1번지,37.45193736,127.3062539,2019-12-30
지류,경기도 광주시 탄벌동11-9번지,37.41797831,127.249074,2019-12-30
지류,경기도 광주시 남한산성면 산성리767번지,37.4830271,127.181147,2019-12-30
지류,경기도 광주시 도척면 추곡리153번지,37.27768633,127.2974449,2019-12-30
지류,경기도 광주시 초월읍 무갑리295-3번지,37.41996106,127.3223539,2019-12-30
지류,경기도 광주시 초월읍 신월리261번지,37.40708174,127.3124842,2019-12-30
지류,경기도 광주시 곤지암읍 만선리97-17번지,37.3582127,127.4034518,2019-12-30
지류,경기도 광주시 초월읍 선동리356-19번지,37.38720645,127.3145061,2019-12-30
지류,경기도 광주시 곤지암읍 이선리255번지,37.34691368,127.4181124,2019-12-30
지류,경기도 광주시 초월읍 선동리204-2번지,37.37547809,127.3261747,2019-12-30
지류,경기도 광주시 남한산성면 광지원리52번지,37.46021484,127.2467084,2019-12-30
지류,경기도 광주시 오포읍 문형리375-66번지,37.34526957,127.2156783,2019-12-30
지류,경기도 광주시 오포읍 능평리21번지,37.3505328,127.1850916,2019-12-30
지류,경기도 광주시 퇴촌면 도수리529번지,37.47646521,127.3187585,2019-12-30
지류,경기도 광주시 초월읍 무갑리9-1번지,37.41028167,127.3477333,2019-12-30
지류,경기도 광주시 곤지암읍 수양리181번지,37.34187927,127.3744062,2019-12-30
지류,경기도 광주시 남한산성면 하번천리233번지,37.4393249,127.2825031,2019-12-30
지류,경기도 광주시 남한산성면 불당리363번지,37.45179336,127.207234,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리65번지,37.34022956,127.4058058,2019-12-30
지류,경기도 광주시 곤지암읍 장심리316-5번지,37.37227885,127.4016697,2019-12-30
지류,경기도 광주시 초월읍 선동리319-6번지,37.38124138,127.3176543,2019-12-30
지류,경기도 광주시 도척면 진우리413-6번지,37.32138308,127.3369696,2019-12-30
지류,경기도 광주시 도척면 방도리240-4번지,37.28366278,127.338563,2019-12-30
지류,경기도 광주시 곤지암읍 유사리301-6번지,37.37115827,127.4173046,2019-12-30
지류,경기도 광주시 초월읍 서하리129-8번지,37.43069585,127.3072744,2019-12-30
지류,경기도 광주시 퇴촌면 원당리19번지,37.43895256,127.323347,2019-12-30
지류,경기도 광주시 퇴촌면 도마리36-4번지,37.4727411,127.2846943,2019-12-30
지류,경기도 광주시 퇴촌면 정지리672번지,37.44707409,127.3036202,2019-12-30
지류,경기도 광주시 초월읍 쌍동리92-17번지,37.3667382,127.2922818,2019-12-30
지류,경기도 광주시 쌍령동231번지,37.40262466,127.2737712,2019-12-30
지류,경기도 광주시 퇴촌면 관음리654번지,37.46297538,127.3249284,2019-12-30
지류,경기도 광주시 남한산성면 오전리356번지,37.45636049,127.2233494,2019-12-30
지류,경기도 광주시 퇴촌면 관음리112-1번지,37.44581999,127.3575406,2019-12-30
지류,경기도 광주시 쌍령동7-1번지,37.41435874,127.269693,2019-12-30
지류,경기도 광주시 곤지암읍 장심리186-24번지,37.38303616,127.39071,2019-12-30
지류,경기도 광주시 남종면 수청리719-1번지,37.50335994,127.3721143,2019-12-30
지류,경기도 광주시 회덕동206-1번지,37.43271812,127.2431191,2019-12-30
지류,경기도 광주시 오포읍 능평리431-3번지,37.36035417,127.1656029,2019-12-30
지류,경기도 광주시 곤지암읍 곤지암리555-97번지,37.3465896,127.3504957,2019-12-30
지류,경기도 광주시 곤지암읍 장심리275번지,37.37720164,127.3968883,2019-12-30
지류,경기도 광주시 남종면 분원리77-1번지,37.49318421,127.3009087,2019-12-30
지류,경기도 광주시 도척면 진우리산125번지,37.32135159,127.349178,2019-12-30
지류,경기도 광주시 퇴촌면 도수리218번지,37.47350765,127.3278638,2019-12-30
지류,경기도 광주시 남한산성면 산성리70번지,37.47530174,127.1898463,2019-12-30
지류,경기도 광주시 오포읍 고산리516번지,37.37491517,127.2183736,2019-12-30
지류,경기도 광주시 쌍령동80번지,37.40669515,127.270445,2019-12-30
지류,경기도 광주시 역동216-74번지,37.39230671,127.2491151,2019-12-30
지류,경기도 광주시 도척면 추곡리471번지,37.27430108,127.2918721,2019-12-30
지류,경기도 광주시 오포읍 문형리150-2번지,37.35249939,127.2053202,2019-12-30
지류,경기도 광주시 남한산성면 불당리206번지,37.45478994,127.2066373,2019-12-30
지류,경기도 광주시 곤지암읍 이선리137-2번지,37.36277937,127.4249556,2019-12-30
지류,경기도 광주시 오포읍 문형리110번지,37.35574277,127.2065842,2019-12-30
지류,경기도 광주시 목동242-1번지,37.38946885,127.2009896,2019-12-30
지류,경기도 광주시 퇴촌면 정지리산23-4번지,37.45095025,127.317814,2019-12-30
지류,경기도 광주시 곤지암읍 삼리588-8번지,37.35028883,127.3067821,2019-12-30
지류,경기도 광주시 퇴촌면 영동리55-1번지,37.47252103,127.3850794,2019-12-30
지류,경기도 광주시 목현동438-13번지,37.43542946,127.2085251,2019-12-30
지류,경기도 광주시 곤지암읍 열미리542-104번지,37.35586205,127.3588031,2019-12-30
지류,경기도 광주시 곤지암읍 이선리561번지,37.34894505,127.4152411,2019-12-30
지류,경기도 광주시 도척면 상림리225번지,37.30534447,127.2904311,2019-12-30
지류,경기도 광주시 목현동273-3번지,37.43230907,127.2162529,2019-12-30
지류,경기도 광주시 남종면 삼성리291-13번지,37.49205594,127.2854943,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리308번지,37.38229068,127.4386512,2019-12-30
지류,경기도 광주시 도척면 노곡리410번지,37.30060816,127.3410093,2019-12-30
지류,경기도 광주시 남한산성면 검복리27-7번지,37.47064119,127.1988164,2019-12-30
지류,경기도 광주시 초월읍 늑현리131-6번지,37.36298205,127.3218044,2019-12-30
지류,경기도 광주시 초월읍 서하리174번지,37.43140826,127.3073695,2019-12-30
지류,경기도 광주시 도척면 방도리192-5번지,37.28013042,127.33856,2019-12-30
지류,경기도 광주시 초월읍 쌍동리260-13번지,37.37427875,127.2965581,2019-12-30
지류,경기도 광주시 도척면 상림리212-52번지,37.30622042,127.2877381,2019-12-30
지류,경기도 광주시 남종면 삼성리492-10번지,37.47551978,127.2675618,2019-12-30
지류,경기도 광주시 곤지암읍 장심리285-1번지,37.3760741,127.3984329,2019-12-30
지류,경기도 광주시 도척면 노곡리350-1번지,37.29723603,127.3390309,2019-12-30
지류,경기도 광주시 곤지암읍 장심리239번지,37.37933427,127.3963067,2019-12-30
지류,경기도 광주시 남한산성면 하번천리211-1번지,37.44073899,127.2853827,2019-12-30
지류,경기도 광주시 퇴촌면 도수리335-1번지,37.46837019,127.3181761,2019-12-30
지류,경기도 광주시 오포읍 양벌리869-3번지,37.36726458,127.2575494,2019-12-30
지류,경기도 광주시 곤지암읍 수양리290-1번지,37.33073634,127.38198,2019-12-30
지류,경기도 광주시 도척면 방도리410-3번지,37.28068387,127.3232524,2019-12-30
지류,경기도 광주시 초월읍 지월리702-2번지,37.40617262,127.2867384,2019-12-30
지류,경기도 광주시 남종면 검천리370번지,37.53069182,127.3410539,2019-12-30
지류,경기도 광주시 직동113-5번지,37.39261665,127.1934573,2019-12-30
지류,경기도 광주시 탄벌동606-2번지,37.42214203,127.2337124,2019-12-30
지류,경기도 광주시 남한산성면 하번천리313-3번지,37.43760227,127.2792763,2019-12-30
지류,경기도 광주시 중대동197-1번지,37.41250628,127.2139736,2019-12-30
지류,경기도 광주시 탄벌동77-1번지,37.41420377,127.2435649,2019-12-30
지류,경기도 광주시 목동571번지,37.38431563,127.1839476,2019-12-30
지류,경기도 광주시 장지동651-4번지,37.40163251,127.2307922,2019-12-30
