구,업종명,사업장명,영업상태,인허가일자,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적(㎡),소재지전체주소,도로명전체주소,데이터기준일자
분당구,일반음식점,스시웨이 분당점,영업중,2016-05-12,-,-,-,-,55,경기도 성남시 분당구 서현동 273-1번지 대현빌딩 2층 일부(203호),"경기도 성남시 분당구 황새울로 315 (서현동, 대현빌딩 2층 일부(203호))",2021-03-31
분당구,일반음식점,어글리카페 판교라스트리트점,영업중,2016-05-13,-,-,-,-,76.31,경기도 성남시 분당구 백현동 530 알파리움 타워2동 2층 223호,"경기도 성남시 분당구 판교역로 145, 타워2동 2층 223호 (백현동, 알파리움)",2021-03-31
수정구,일반음식점,데블스랩,영업중,2016-05-13,-,-,-,-,98.74,경기도 성남시 수정구 창곡동 538-6 1층,"경기도 성남시 수정구 위례서일로1길 21-4, 1층 (창곡동)",2021-03-31
분당구,일반음식점,문어앤치킨,영업중,2016-05-16,-,-,-,-,40.56,경기도 성남시 분당구 백현동 600 제이스타빌딩 1층 106호,"경기도 성남시 분당구 동판교로 52, 1층 106호 (백현동, 제이스타빌딩)",2021-03-31
분당구,일반음식점,소진씨네,영업중,2015-08-28,-,-,-,-,11.16,경기도 성남시 분당구 수내동 32 양지마을 602동 상가지층 19호,"경기도 성남시 분당구 내정로165번길 38, 602동 상가지층 19호 (수내동, 양지마을)",2021-03-31
수정구,일반음식점,일차돌,영업중,2015-08-31,-,-,-,-,86.69,경기도 성남시 수정구 수진동 85번지 1층,"경기도 성남시 수정구 제일로 152, 1층 (수진동)",2021-03-31
분당구,일반음식점,해바라기,영업중,2014-03-11,-,-,-,-,113.43,경기도 성남시 분당구 수내동 7-8번지 광진빌딩  401호,"경기도 성남시 분당구 황새울로258번길 36 (수내동, 광진빌딩  401호)",2021-03-31
분당구,일반음식점,세계맥주팩토리,영업중,2016-03-04,-,-,-,-,104.35,"경기도 성남시 분당구 서현동 248-4번지 유성트윈프라자1차 2층 204호,205호","경기도 성남시 분당구 서현로210번길 16, 2층 204호,205호 (서현동, 유성트윈프라자1차)",2021-03-31
분당구,일반음식점,드루와,영업중,2015-10-20,-,-,-,-,44.28,경기도 성남시 분당구 금곡동 155 우방코아 2층 208호,"경기도 성남시 분당구 돌마로 73, 2층 208호 (금곡동, 우방코아)",2021-03-31
중원구,일반음식점,웰빙한식뷔페,영업중,2011-04-06,-,-,-,-,152.88,경기도 성남시 중원구 상대원동 513-15번지 비104호,"경기도 성남시 중원구 둔촌대로 474, 비104호 (상대원동)",2021-03-31
중원구,일반음식점,화리화리,영업중,2011-04-11,-,-,-,-,110.67,경기도 성남시 중원구 여수동 247 (1층),"경기도 성남시 중원구 성남대로997번길 27-18, 1층 (여수동)",2021-03-31
수정구,일반음식점,용강반점,영업중,2011-04-22,-,-,-,-,78.72,경기도 성남시 수정구 수진동 82번지 1층,"경기도 성남시 수정구 수정남로 51 (수진동,1층)",2021-03-31
분당구,일반음식점,사카나,영업중,2011-04-22,-,-,-,-,34.92,경기도 성남시 분당구 수내동 20-2번지 초림프라자 1층 104호,"경기도 성남시 분당구 백현로101번길 17 (수내동,  초림프라자 1층 104호)",2021-03-31
분당구,일반음식점,사계절한정식,영업중,2011-04-25,-,-,-,-,353.97,"경기도 성남시 분당구 백현동 491 란정 1층, 2층","경기도 성남시 분당구 안양판교로1201번길 49 (백현동,란정 1층, 2층)",2021-03-31
분당구,일반음식점,(주)윤밀원,영업중,2011-04-25,-,-,-,-,75.92,경기도 성남시 분당구 정자동 223-9번지 1층,"경기도 성남시 분당구 불곡남로13번길 3, 1층 (정자동)",2021-03-31
분당구,일반음식점,포몬스야탑점,영업중,2011-06-07,-,-,-,-,162.95,경기도 성남시 분당구 야탑동 366-4번지 글라스타워 1층 101~103호,"경기도 성남시 분당구 성남대로916번길 11 (야탑동,글라스타워 1층 101~103호)",2021-03-31
수정구,일반음식점,트링켄74(Trinken74),영업중,2016-06-07,-,-,-,-,92.8,경기도 성남시 수정구 창곡동 556-6번지 지하1층,"경기도 성남시 수정구 위례서일로3길 21-4, 지하1층 (창곡동)",2021-03-31
분당구,일반음식점,뻘낙지한마당,영업중,2015-12-04,-,-,-,-,123.76,경기도 성남시 분당구 삼평동 681번지 에이치스퀘어엔동 1층 125호,"경기도 성남시 분당구 판교역로 235, 1층 125호 (삼평동, 에이치스퀘어엔동)",2021-03-31
분당구,일반음식점,남북마라탕&양꼬치,영업중,2015-12-04,-,-,-,-,91,"경기도 성남시 분당구 수내동 21-1번지 MS프라자 1층 111호,112호","경기도 성남시 분당구 황새울로214번길 8, 1층 111호, 112호 (수내동, MS프라자)",2021-03-31
분당구,일반음식점,도쿄스테이크 미금역점,영업중,2015-12-07,-,-,-,-,48.22,경기도 성남시 분당구 구미동 9-1번지 분당엠코헤리츠 2층 218-1호,"경기도 성남시 분당구 성남대로 151, 2층 218-1호 (구미동, 분당엠코헤리츠)",2021-03-31
중원구,일반음식점,씨앤와이컴퍼니(C&Y company),영업중,2015-12-08,-,-,-,-,36.54,경기도 성남시 중원구 여수동 480번지 1층 101호,"경기도 성남시 중원구 여수울로29번길 19, 1층 101호 (여수동)",2021-03-31
분당구,일반음식점,빈체로,영업중,2015-12-28,-,-,-,-,79,"경기도 성남시 분당구 정자동 174-1번지 분당더샾스타파크 상가동 1층 씨-23,24호","경기도 성남시 분당구 정자일로 121 (정자동, 분당더샾스타파크 상가동 1층 씨-23,24호)",2021-03-31
중원구,일반음식점,모란주,영업중,2015-12-28,-,-,-,-,22.9,경기도 성남시 중원구 성남동 4185 2층,"경기도 성남시 중원구 둔촌대로83번길 2, 2층 (성남동)",2021-03-31
분당구,일반음식점,가마솥옛날통닭,영업중,2015-12-29,-,-,-,-,18,"경기도 성남시 분당구 정자동 126-1번지 영동프라자 지하1층 B103호, B104호","경기도 성남시 분당구 정자로 78, 지하1층 B103호, B104호 (정자동, 영동프라자)",2021-03-31
수정구,일반음식점,가자 명태촌,영업중,2016-05-17,-,-,-,-,284.14,경기도 성남시 수정구 태평동 3407번지 2층,"경기도 성남시 수정구 수정로171번길 7, 2층 (태평동)",2021-03-31
중원구,일반음식점,향원,영업중,2016-05-18,-,-,-,-,80.04,경기도 성남시 중원구 여수동 331번지 1층,"경기도 성남시 중원구 성남대로997번길 45-4, 1층 (여수동)",2021-03-31
분당구,일반음식점,찬장앤자연은맛있다,영업중,2016-05-18,-,-,-,-,279.55,경기도 성남시 분당구 백현동 531번지 알파리움 타워1동 2층 203호~208호,"경기도 성남시 분당구 대왕판교로606번길 10 (백현동, 알파리움 타워1동 2층 203호~208호)",2021-03-31
중원구,일반음식점,갑오징어조개짬뽕,영업중,2016-05-19,-,-,-,-,165,경기도 성남시 중원구 금광동 3번지 1층,"경기도 성남시 중원구 희망로 446, 1층 (금광동)",2021-03-31
분당구,일반음식점,메종드파파,영업중,2015-07-20,-,-,-,-,122.04,경기도 성남시 분당구 판교동 567-6번지 1층,"경기도 성남시 분당구 서판교로44번길 17-1, 1층 (판교동)",2021-03-31
분당구,일반음식점,밀크램지,영업중,2015-07-21,-,-,-,-,28,경기도 성남시 분당구 삼평동 679번지 삼환하이팩스 B동 110호,"경기도 성남시 분당구 판교역로 230, B동 1층 110호 (삼평동, 삼환하이팩스)",2021-03-31
분당구,일반음식점,매머드커피 판교점,영업중,2015-08-04,-,-,-,-,36.68,경기도 성남시 분당구 삼평동 682번지 유스페이스2 126호,"경기도 성남시 분당구 대왕판교로 670, 1층 126호 (삼평동, 유스페이스2)",2021-03-31
분당구,일반음식점,오징어청춘,영업중,2015-08-06,-,-,-,-,123.12,"경기도 성남시 분당구 삼평동 662번지 판교타워 1층 111,112,116,117호","경기도 성남시 분당구 판교역로192번길 16, 1층 111,112,116,117호 (삼평동, 판교타워)",2021-03-31
중원구,일반음식점,달봉 돈까스,영업중,2015-08-07,-,-,-,-,60.59,경기도 성남시 중원구 은행동 1346번지 지하1층일부,"경기도 성남시 중원구 산성대로518번길 31 (은행동, 지하1층일부)",2021-03-31
수정구,일반음식점,수국집,영업중,2011-02-24,-,-,-,-,37.99,경기도 성남시 수정구 복정동 692-12 1층,"경기도 성남시 수정구 성남대로1416번길 13 (복정동,1층)",2021-03-31
중원구,일반음식점,교촌치킨 모란역점,영업중,2011-02-25,-,-,-,-,145.54,경기도 성남시 중원구 성남동 3249 (1층),"경기도 성남시 중원구 광명로 22, 1층 (성남동)",2021-03-31
분당구,일반음식점,현,영업중,2011-02-25,-,-,-,-,81.33,경기도 성남시 분당구 구미동 143-1번지 1층 전부,"경기도 성남시 분당구 금곡로11번길 20 (구미동, 1층 전부)",2021-03-31
분당구,일반음식점,밀리언분당점,영업중,2011-02-25,-,-,-,-,36.9,경기도 성남시 분당구 수내동 95-5 1층 일부,"경기도 성남시 분당구 발이봉남로3번길 8 (수내동,1층 일부)",2021-03-31
수정구,일반음식점,해저터널,영업중,2017-04-20,-,-,-,-,25.1,경기도 성남시 수정구 신흥동 3809번지 1층 일부,"경기도 성남시 수정구 시민로142번길 5, 1층 일부호 (신흥동)",2021-03-31
분당구,일반음식점,두부공방,영업중,2017-06-29,-,-,-,-,219.76,경기도 성남시 분당구 구미동 289-2번지 2층 전체,"경기도 성남시 분당구 구미로 189 (구미동, 2층 전체)",2021-03-31
수정구,일반음식점,1936육개장터 성남단대점,영업중,2017-06-30,-,-,-,-,61.24,경기도 성남시 수정구 단대동 160-1번지 1층,"경기도 성남시 수정구 산성대로 411, 1층 (단대동)",2021-03-31
분당구,일반음식점,나비스시,영업중,2016-06-20,-,-,-,-,43.68,경기도 성남시 분당구 구미동 23-1 분당프라자 1층 121호,"경기도 성남시 분당구 돌마로 68, 1층 121호 (구미동, 분당프라자)",2021-03-31
분당구,일반음식점,고심,영업중,2011-04-11,-,-,-,-,63.2,경기도 성남시 분당구 서현동 255-1 풍림아이원  2층  244호,"경기도 성남시 분당구 서현로 170 (서현동, 풍림아이원  2층  244호)",2021-03-31
분당구,일반음식점,백암황금순대,영업중,2015-09-17,-,-,-,-,8.45,경기도 성남시 분당구 수내동 32번지 양지마을 601동 상가102호,"경기도 성남시 분당구 내정로165번길 38, 601동 상가102호 (수내동, 양지마을)",2021-03-31
분당구,일반음식점,이가네양꼬치,영업중,2015-09-17,-,-,-,-,191.4,"경기도 성남시 분당구 삼평동 657번지 판교역 KCC웰츠타워 B동 1층 104,105,106,107,108,109,110호","경기도 성남시 분당구 분당내곡로 155, 판교역 KCC웰츠타워 B동 1층 104,105,106,107,108,109,110호 (삼평동)",2021-03-31
분당구,일반음식점,고집불통,영업중,2015-09-18,-,-,-,-,19.11,경기도 성남시 분당구 정자동 128번지 금산파킹프라자 1층 106호,"경기도 성남시 분당구 내정로17번길 4-11, 1층 106호 (정자동, 금산파킹프라자)",2021-03-31
분당구,일반음식점,용범이네 인계동 껍데기 서현점,영업중,2015-09-18,-,-,-,-,74.97,경기도 성남시 분당구 서현동 245-4번지 엘지에클라트2차 1층 101호,"경기도 성남시 분당구 서현로 204, 1층 101호 (서현동, 엘지에클라트2차)",2021-03-31
수정구,일반음식점,언덕배기,영업중,2015-09-18,-,-,-,-,74.76,경기도 성남시 수정구 신흥동 95번지 1층,"경기도 성남시 수정구 공원로 428, 1층 (신흥동)",2021-03-31
수정구,일반음식점,사랑이네 생선구이,영업중,2014-01-10,-,-,-,-,39.6,경기도 성남시 수정구 상적동 96-7 1층,"경기도 성남시 수정구 적푸리로 27, 1층 (상적동)",2021-03-31
수정구,일반음식점,참미루축산물정육식당,영업중,2011-12-13,-,-,-,-,124.06,경기도 성남시 수정구 태평동 3531 1층,경기도 성남시 수정구 탄리로81번길 5 (태평동),2021-03-31
수정구,일반음식점,압구정 볶는커피,영업중,2011-12-13,-,-,-,-,58.45,경기도 성남시 수정구 신흥동 2470번지,경기도 성남시 수정구 공원로 333 (신흥동),2021-03-31
수정구,일반음식점,민속주점,영업중,2012-01-20,-,-,-,-,25.33,경기도 성남시 수정구 신흥동 2797-2번지 1층,"경기도 성남시 수정구 공원로367번길 7-2, 1층 (신흥동)",2021-03-31
수정구,일반음식점,시골맛집,영업중,2012-01-26,-,-,-,-,25.45,경기도 성남시 수정구 태평동 2779번지 1층(일부),"경기도 성남시 수정구 남문로101번길 13-2, 1층 일부호 (태평동)",2021-03-31
중원구,일반음식점,무사보 성남점,영업중,2012-01-27,-,-,-,-,31.02,경기도 성남시 중원구 성남동 3339번지,"경기도 성남시 중원구 광명로42번길 7, 1층 (성남동)",2021-03-31
분당구,일반음식점,키친랩 분당서현점,영업중,2012-01-30,-,-,-,-,384.94,경기도 성남시 분당구 서현동 250-6번지 은성빌딩2층,"경기도 성남시 분당구 황새울로342번길 15 (서현동, 은성빌딩2층)",2021-03-31
분당구,일반음식점,영심이,영업중,2014-01-28,-,-,-,-,43.92,경기도 성남시 분당구 야탑동 361-5 야탑 대덕프라자 1층 103호,"경기도 성남시 분당구 성남대로926번길 6, 1층 103호 (야탑동, 야탑 대덕프라자)",2021-03-31
분당구,일반음식점,레니엡,영업중,2014-03-27,-,-,-,-,81.6,"경기도 성남시 분당구 정자동 174-1번지 더샾스타파크 상가동 1층 B-15호, B-16호","경기도 성남시 분당구 정자일로 121 (정자동, 더샾스타파크 상가동 1층 B-15호, B-16호)",2021-03-31
중원구,일반음식점,팔도장터국밥포차,영업중,2014-03-27,-,-,-,-,49.54,경기도 성남시 중원구 상대원동 1125-3번지 1층,"경기도 성남시 중원구 박석로 2, 1층 (상대원동)",2021-03-31
수정구,일반음식점,금천식당,영업중,2014-03-28,-,-,-,-,27.9,경기도 성남시 수정구 산성동 623번지 1층,"경기도 성남시 수정구 수정남로 318-1, 1층 (산성동)",2021-03-31
분당구,일반음식점,빠나나,영업중,2015-08-07,-,-,-,-,115.84,경기도 성남시 분당구 정자동 23-1 지.파크프라자 4층 402호,"경기도 성남시 분당구 정자일로 192, 4층 402호 (정자동, 지.파크프라자)",2021-03-31
분당구,일반음식점,랄루차 정자점,영업중,2015-07-23,-,-,-,-,38.42,경기도 성남시 분당구 정자동 166-2번지 엠코헤리츠3단지 1층 C116호,"경기도 성남시 분당구 정자일로 136, 1층 C116호 (정자동, 엠코헤리츠3단지)",2021-03-31
분당구,일반음식점,또봉이통닭백현점,영업중,2015-07-23,-,-,-,-,30.1,경기도 성남시 분당구 백현동 529번지 판교역 SK HUB 지하1층 B동 B125호,"경기도 성남시 분당구 판교역로 109, B동 지하1층 B125호 (백현동, 판교역 SK HUB)",2021-03-31
분당구,일반음식점,을지로골뱅이호프,영업중,2015-07-24,-,-,-,-,40.56,경기도 성남시 분당구 삼평동 678번지 삼환하이팩스 A동 1층 124호,"경기도 성남시 분당구 판교역로 240, 1층 124호 (삼평동, 삼환하이팩스 A동)",2021-03-31
수정구,일반음식점,승현,영업중,2015-07-27,-,-,-,-,147.44,경기도 성남시 수정구 신흥동 3440번지 1층,"경기도 성남시 수정구 시민로 166, 1층 (신흥동)",2021-03-31
분당구,일반음식점,필립(Philip),영업중,2015-07-27,-,-,-,-,119.5,경기도 성남시 분당구 서현동 274-2번지 코암빌딩 1층 101호,"경기도 성남시 분당구 황새울로311번길 8-5, 1층 101호 (서현동, 코암빌딩)",2021-03-31
수정구,일반음식점,꼬꼬가남긴거,영업중,2016-03-21,-,-,-,-,29.1,경기도 성남시 수정구 태평동 4301-8 지하1층 102호,"경기도 성남시 수정구 남문로31번길 2, 지하1층 102호 (태평동)",2021-03-31
