,category,name,location,tag,like,pick,review,rating
446,숙박,마빈,조천,['펜션'],0,0,0,0
447,숙박,마이테르유스호스텔,애월,['유스호스텔'],0,1,0,0
448,숙박,마주보기펜션,성산,['휴식'],0,0,0,0
449,숙박,맑은바람 펜션,구좌,['펜션'],2,4,0,0
450,숙박,머무름민박,한림,"['협재 ', ' 민박']",0,0,0,0
451,숙박,메모리 인 제주 펜션,서귀포시내,['펜션'],1,1,0,0
452,숙박,메이더호텔,구좌,['호텔'],0,0,0,0
453,숙박,메이저호텔,제주시내,['호텔'],0,0,0,0
454,숙박,메이풀하우스,조천,['유스호스텔'],0,0,0,0
455,숙박,메종드판포,한경,[],0,1,0,0
456,숙박,모멘토호텔,서귀포시내,['호텔'],0,0,0,0
457,숙박,모물펜션,애월,['휴식'],0,0,0,0
458,숙박,목조 독채민박 멍3닷컴,조천,['휴식'],0,0,0,0
459,숙박,몬딱게스트하우스,구좌,['휴식'],0,0,0,0
460,숙박,몬딱쉼터,서귀포시내,['민박'],0,0,0,0
461,숙박,몬떼뷰 스테이,안덕,['펜션'],0,0,0,0
462,숙박,무이비엔,구좌,['휴식'],0,2,0,0
463,숙박,물돌이민박,추차도,"['낚시민박 ', '낚시용품 ', '추자도']",0,0,0,0
464,숙박,물메랑,애월,['펜션'],0,1,0,0
465,숙박,미도모텔,성산,['모텔'],0,3,0,0
466,숙박,미래하우스,제주시내,['휴식'],0,0,0,0
467,숙박,미르빌펜션,안덕,['펜션'],0,0,0,0
468,숙박,미소가펜션,남원,['휴식'],0,2,0,0
469,숙박,미쓰홍당무하우스,구좌,['휴식'],0,1,0,0
470,숙박,민박바당집,한림,['민박'],0,0,0,0
471,숙박,민박집섶낭,한림,"['농어촌민박 ', ' 민박']",0,0,0,0
472,숙박,민박하얀집,한림,['민박'],0,0,0,0
473,숙박,민준채,한림,[],0,2,0,0
474,숙박,민중각 게스트하우스,서귀포시내,['게스트'],0,0,0,0
475,숙박,밀레니엄빌,서귀포시내,['휴식'],0,0,0,0
476,숙박,밀물민박,추차도,"['추자슈퍼 ', '추자민박 ', '추자도']",0,0,0,0
477,숙박,바다드림,제주시내,['민박'],0,0,0,0
478,숙박,바다산책,남원,['휴식'],0,1,0,0
479,숙박,바다스케치,안덕,['펜션'],0,0,0,0
480,숙박,바다와자전거,애월,"['커플 ', '친구 ', '혼자 ', '도미토리']",0,1,0,0
481,숙박,바다위올레펜션,서귀포시내,['펜션'],0,1,0,0
482,숙박,바다의향기,대정,['펜션'],0,0,0,4
483,숙박,바다추억,제주시내,['펜션'],0,0,0,0
484,숙박,바다파파,조천,['민박'],0,0,0,0
485,숙박,바다풍경펜션,애월,['휴식'],0,0,0,0
486,숙박,바다해호텔,서귀포시내,['호스텔'],0,1,0,0
487,숙박,바다향기,제주시내,[],0,0,0,0
488,숙박,바닷가하얀집,서귀포시내,['휴식'],1,1,0,0
489,숙박,바닷가하우스펜션,대정,['민박'],0,0,0,0
490,숙박,바당정원펜션,한경,['펜션'],0,0,0,0
491,숙박,바람돌이하우스,구좌,[],0,0,0,0
492,숙박,바랑쉬게스트하우스,성산,['게스트하우스'],2,2,0,0
493,숙박,바사팬스파,한경,['펜션'],0,1,0,0
494,숙박,바산올레펜션,안덕,['펜션'],0,1,0,0
495,숙박,바우하우스,구좌,['민박'],0,0,0,0
496,숙박,발로바쉬,애월,['펜션'],0,1,0,0
497,숙박,밧돌 게스트하우스,구좌,"['구좌 ', ' 게스트하우스']",0,1,0,0
498,숙박,방울풍뎅이 하우스,남원,['펜션'],0,0,0,0
499,숙박,배목수집,구좌,['펜션'],0,2,0,0
500,숙박,배배게스트하우스,한경,['게스트하우스'],0,0,0,0
501,숙박,백악관민박,우도,['민박'],0,0,0,0
502,숙박,밸류호텔 월드와이드 제주,제주시내,['호텔'],6,6,0,0
503,숙박,뱅디가름게스트하우스,성산,['.'],0,1,0,0
504,숙박,베누스무인텔,애월,[],0,1,0,0
505,숙박,베니키아 중문호텔,중문,['호텔'],0,2,0,0
506,숙박,별똥별채집소,구좌,['민박'],0,2,0,0
507,숙박,별마로펜션,제주시내,['펜션'],0,0,0,0
508,숙박,별장민박,추차도,"['추자골목 ', '등대산공원 ', '추자도']",0,0,0,0
509,숙박,볕들이펜션,성산,['숙박'],0,2,0,0
510,숙박,보물섬,성산,['펜션'],1,1,0,0
511,숙박,볼몽지엥하우스,서귀포시내,"['서귀포 ', ' 게스트하우스']",1,3,0,0
512,숙박,봉골레 하우스 민박,추차도,"['추자낚시대여 ', ' 추자바비큐장 ', ' 추자도']",0,0,0,0
513,숙박,봉아저씨네민박,한림,['휴식'],0,0,0,0
514,숙박,부르네스테이,제주시내,[],0,0,0,0
515,숙박,부영CC관광호텔,남원,['호텔'],1,0,0,0
516,숙박,브라운 스위트 제주 호텔 & 리조트,성산,['호텔'],0,4,0,0
517,숙박,브라운캐빈,애월,[],0,0,0,0
518,숙박,브리즈베이호텔,성산,['호텔'],0,1,0,0
519,숙박,블라제리조트,표선,['숙박'],2,0,0,0
520,숙박,블랑게스트하우스,표선,[],0,0,0,0
521,숙박,블랙롯지,성산,['게스트하우스'],0,0,0,0
522,숙박,블랙샌즈호텔,제주시내,['호텔'],1,1,0,0
523,숙박,블루마린,표선,['민박'],0,1,0,0
524,숙박,블루마운틴호텔,성산,['호텔'],0,4,0,0
525,숙박,블루오션,가파도,[],0,0,0,0
526,숙박,블루펄,서귀포시내,['휴식'],0,1,0,0
527,숙박,비스타리조트,제주시내,['리조트'],1,3,0,0
528,숙박,비아 제주,제주시내,[],0,0,0,0
529,숙박,비앤비호텔,제주시내,[],0,2,0,0
530,숙박,비오하우스,구좌,[],0,2,0,0
531,숙박,비자낭달집,구좌,['펜션'],0,0,0,0
532,숙박,비지터게스트하우스,제주시내,['휴식'],0,4,0,0
533,숙박,비치조아,제주시내,['펜션'],0,0,0,0
534,숙박,비파민박,한림,['민박'],0,1,0,0
535,숙박,빌라배알로,성산,['펜션'],0,1,0,0
536,숙박,빌라비하우스,서귀포시내,"['휴식/치유 ', '사계절']",1,1,0,0
537,숙박,뿌리게스트하우스,한경,[],0,1,0,0
538,숙박,쁘띠제주빅터펜션,제주시내,[],0,1,0,0
539,숙박,사계여행민박,안덕,['민박'],0,0,0,0
540,숙박,사계절민박,추차도,"['하추자항 ', '하추자민박 ', '추자도']",0,0,0,0
541,숙박,사랑이꽃피는민박,구좌,['휴식'],0,0,0,0
542,숙박,사랑터울,제주시내,['휴식'],0,1,0,0
543,숙박,사면초가펜션,한경,['펜션'],0,0,0,0
544,숙박,사차원게스트하우스,구좌,['휴식'],0,0,0,0
545,숙박,산방산에펜션,안덕,['펜션'],0,0,0,0
546,숙박,삼보민박,한림,['펜션'],0,0,0,0
547,숙박,삼해인관광호텔,제주시내,['호텔'],0,0,0,0
548,숙박,서귀포귤림성,서귀포시내,"['휴식/힐링 ', '경관/포토']",0,2,0,0
549,숙박,서귀포통나무집,서귀포시내,['휴식'],0,0,0,0
550,숙박,선스토리,표선,['펜션'],0,0,0,0
551,숙박,성게돌 펜션,서귀포시내,['펜션'],0,1,0,0
552,숙박,성산아침노을펜션,성산,"['커플 ', '부모 ', '친구 ', '아이 ', '사계절 ', '안전인증숙소']",1,1,0,0
553,숙박,성산우리집 펜션,성산,['안전인증숙소'],1,4,0,0
554,숙박,세화리움,구좌,['휴식'],0,0,0,0
555,숙박,세화맨션,구좌,['휴식'],0,2,0,0
556,숙박,셋째날,서귀포시내,['펜션'],0,0,0,0
557,숙박,소낭재,한림,[],0,0,0,0
558,숙박,소담펜션,서귀포시내,['펜션'],0,0,0,0
559,숙박,소풍BnB,서귀포시내,['펜션'],0,0,0,0
560,숙박,소풍이야기 펜션,애월,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '휴식']",0,0,0,0
561,숙박,솔로 게스트하우스,대정,['게스트하우스'],0,0,0,0
562,숙박,솔로게스트하우스 앤 두루두루펜션,표선,"['표선 ', ' 게스트하우스']",0,0,0,0
563,숙박,솔민박,표선,['휴식'],0,1,0,0
564,숙박,송림원,애월,['휴식'],0,0,0,0
565,숙박,쇠소깍섬도리왓펜션,서귀포시내,[],0,0,0,0
566,숙박,쇠소깍올레민박,서귀포시내,[],0,0,0,0
567,숙박,수상한집 광보네,제주시내,"['혼자 ', '친구 ', '게스트하우스']",0,0,0,0
568,숙박,수필하우스,구좌,['펜션'],0,1,0,0
569,숙박,수하리839,성산,[],1,1,0,0
570,숙박,숨비아일랜드,성산,['펜션'],0,0,0,0
571,숙박,숲골 제주독채펜션,조천,['펜션'],0,0,0,0
572,숙박,쉴띠펜션&게스트하우스,안덕,['휴식'],0,1,0,0
573,숙박,쉼게스트하우스,한림,['휴식'],0,0,0,0
574,숙박,스마일모텔,제주시내,['모텔'],2,1,0,0
575,숙박,스머프하우스,중문,['펜션'],0,1,0,0
576,숙박,스위트모텔,제주시내,['모텔'],1,0,0,0
577,숙박,스카이리더스호텔,제주시내,['휴식/힐링'],0,0,0,0
578,숙박,스쿠버스토리,서귀포시내,['게스트하우스'],0,0,0,0
579,숙박,스테이달하,애월,[],0,0,0,0
580,숙박,스테이지게스트하우스,구좌,['휴식'],0,2,0,0
581,숙박,스토리인제주게스트하우스,제주시내,['휴식'],1,2,0,0
582,숙박,스토리하우스펜션,제주시내,['휴식'],1,1,0,0
583,숙박,스톤성민박,서귀포시내,['펜션'],0,0,0,0
584,숙박,스프링데일골프앤리조트,남원,['콘도'],0,0,0,0
585,숙박,시땅,애월,['펜션'],0,1,0,0
586,숙박,시월애,대정,['펜션'],0,0,0,0
587,숙박,신강남모텔,제주시내,['모텔'],0,0,0,0
588,숙박,신등대민박,추차도,"['낚시출조 ', '선상관광 ', '갯바당체험 ', '추자도']",0,0,0,0
589,숙박,신산게스트하우스,성산,['게스트하우스'],0,0,0,0
590,숙박,신촌돌집,조천,['민박'],0,1,0,0
591,숙박,신흥소시민,조천,['민박'],1,0,0,0
592,숙박,실크로드펜션,제주시내,['휴식'],0,1,0,0
593,숙박,심스호텔,제주시내,['휴식/힐링'],0,0,0,0
594,음식점,써니사이드비치,남원,"['부모 ', '커플 ', '친구 ', '아이 ', '펜션 ', '일출 ', '일몰']",0,0,0,0
595,숙박,썬라이즈호텔,중문,['호텔'],0,0,0,0
596,숙박,썬레이크빌제주,성산,['우수관광사업체'],0,2,0,0
597,숙박,썬베이펜션,제주시내,['펜션'],0,0,0,0
598,숙박,썬비치리조트,제주시내,['휴식'],0,1,0,0
599,숙박,썬비치민박,우도,['민박'],0,0,0,0
600,숙박,썬앤문리조트,안덕,['펜션'],1,0,0,0
601,숙박,쏠레 민박,성산,[],0,0,0,0
602,숙박,씨사이드아덴,중문,"['호텔 ', ' 중문 ', ' 중문관광단지']",0,0,0,0
603,숙박,씨스테이호텔,애월,['호텔'],0,5,0,0
604,숙박,씨제이 관광호텔,제주시내,['호텔'],0,1,0,0
605,숙박,아델리아빌,제주시내,['펜션'],0,0,0,0
606,숙박,아뜨네통나무펜션,애월,['펜션'],0,0,0,0
607,숙박,아름다운펜션민박,추차도,"['추자애완동물동반 ', '추자잔디마당 ', '추자도']",0,0,0,0
608,숙박,아리,조천,['펜션'],0,1,0,0
609,숙박,아리스토캣펜션,제주시내,['펜션'],0,0,0,0
610,숙박,아림민박,제주시내,['휴식'],0,0,0,0
611,숙박,아마빌레,애월,['민박'],0,1,0,0
612,숙박,아모렉스리조트,제주시내,['휴식'],0,4,0,0
613,숙박,아모르하우스,구좌,['휴식'],0,1,0,0
614,숙박,아스타호텔,제주시내,['호텔'],4,4,0,0
615,숙박,아이랑키즈펜션,애월,['휴식'],0,1,0,0
616,숙박,아이존호텔,제주시내,['호텔'],0,0,0,0
617,숙박,아이콘민박,추차도,"['추자노래방 ', '추자독채 ', '추자도']",0,0,0,0
618,숙박,아이콘펜션,추차도,['휴식'],0,0,0,0
619,숙박,아인피플호텔,제주시내,['호텔'],0,0,0,0
620,숙박,아침의 새소리,남원,['민박'],0,1,0,0
621,숙박,아침의향기,서귀포시내,['펜션'],0,0,0,0
622,숙박,아침해변,조천,['펜션'],0,0,0,0
623,숙박,아쿠아뷰티크,구좌,['풀빌라'],1,2,0,0
624,숙박,아템파우제,한림,['안전인증숙소'],0,1,0,0
625,숙박,아토하우스,남원,['민박'],0,0,0,0
626,숙박,아트모텔,제주시내,['모텔'],0,0,0,0
627,숙박,안녕김녕sea,구좌,"['숙박 ', ' 김녕 ', ' 바다 ', '']",0,0,0,0
628,숙박,안녕프로젝트 게스트하우스,구좌,['게스트하우스'],0,1,0,0
629,숙박,안트레 펜션,한림,['펜션'],0,0,0,0
630,숙박,알로하민박,한림,['휴식'],1,0,0,0
631,숙박,알앤비타운,서귀포시내,['리조트'],0,0,0,0
632,숙박,애월애휴양펜션,애월,['휴식/힐링'],0,2,0,0
633,숙박,애월해안누리펜션(구 하얀둥지펜션),애월,['휴식'],0,0,0,0
634,숙박,약천골민박,서귀포시내,['민박'],0,0,0,0
635,숙박,언니게스트하우스,구좌,['휴식'],0,1,0,0
